rows,duration,AccelX_mean,AccelX_std,AccelX_max,AccelX_min,AccelX_range,AccelX_median,AccelY_mean,AccelY_std,AccelY_max,AccelY_min,AccelY_range,AccelY_median,AccelZ_mean,AccelZ_std,AccelZ_max,AccelZ_min,AccelZ_range,AccelZ_median,GyroX_mean,GyroX_std,GyroX_max,GyroX_min,GyroX_range,GyroX_median,GyroY_mean,GyroY_std,GyroY_max,GyroY_min,GyroY_range,GyroY_median,GyroZ_mean,GyroZ_std,GyroZ_max,GyroZ_min,GyroZ_range,GyroZ_median,Total_A_mean,Total_A_std,Total_A_max,Total_A_min,Total_A_range,Total_A_median,A_peak,A_mean,A_std,A_range,A_min,A_peak_index_ratio,gyro_abs_peak,gyro_abs_mean,accel_abs_peak,AccelX_first,AccelX_last,AccelX_delta,AccelY_first,AccelY_last,AccelY_delta,AccelZ_first,AccelZ_last,AccelZ_delta,GyroX_first,GyroX_last,GyroX_delta,GyroY_first,GyroY_last,GyroY_delta,GyroZ_first,GyroZ_last,GyroZ_delta,label,label_name
25,2.486382484436035,-0.061599999999999995,0.11286717857729943,0.13,-0.31,0.44,-0.07,-0.8747999999999999,0.16588449796972188,-0.48,-1.23,0.75,-0.91,0.3984,0.12876593752490084,0.79,0.19,0.6000000000000001,0.39,-6.394400000000001,37.47765857592138,58.56,-105.1,163.66,-3.74,-18.0852,44.08282215708669,85.4,-133.56,218.96,-14.81,-1.0167999999999997,37.44726511153162,63.17,-60.95,124.12,5.14,0.9772,0.17254274832632058,1.47,0.63,0.84,0.96,1.47,0.9772,0.17254274832632058,0.84,0.63,0.7916666666666666,133.56,52.382799999999996,1.23,-0.0,-0.15,-0.15,-0.77,-0.96,-0.18999999999999995,0.37,0.53,0.16000000000000003,22.82,-54.76,-77.58,-44.81,35.91,80.72,27.25,-43.48,-70.72999999999999,0,normal
25,2.485898971557617,-0.046799999999999994,0.09503157370053386,0.13,-0.22,0.35,-0.04,-0.9699999999999999,0.1456021977856104,-0.63,-1.26,0.63,-0.99,0.1024,0.09505612377257275,0.37,-0.04,0.41,0.09,-3.9744,46.09664540216927,84.11,-104.14,188.25,-11.73,-27.336799999999997,62.39528746361112,103.18,-151.5,254.68,-9.04,0.6988000000000011,25.81615697581652,44.76,-71.63,116.38999999999999,4.56,0.9852,0.13973546436034057,1.26,0.73,0.53,1.0,1.26,0.9852,0.13973546436034057,0.53,0.73,0.9166666666666666,151.5,68.4588,1.26,0.08,0.13,0.05,-0.94,-1.02,-0.08000000000000007,0.12,0.02,-0.09999999999999999,15.3,-89.02,-104.32,-150.79,-57.1,93.69,13.62,31.83,18.21,0,normal
25,2.474210739135742,-0.0732,0.18510627578051841,0.26,-0.4,0.66,-0.09,-0.9059999999999999,0.13130752707543716,-0.61,-1.13,0.5199999999999999,-0.93,0.2956,0.13345036530485782,0.55,0.06,0.49000000000000005,0.29,-15.109200000000001,37.640373151710385,39.91,-87.56,127.47,-17.02,1.1684000000000003,48.0945511189504,149.22,-94.87,244.09,-0.24,-19.070800000000002,49.707206546603146,70.59,-103.76,174.35000000000002,-15.15,0.9804,0.13587616911487213,1.26,0.69,0.5700000000000001,0.98,1.26,0.9804,0.13587616911487213,0.5700000000000001,0.69,0.20833333333333334,149.22,60.605199999999996,1.13,-0.4,-0.04,0.36000000000000004,-0.86,-1.02,-0.16000000000000003,0.51,0.28,-0.22999999999999998,33.83,-17.18,-51.01,44.87,149.22,104.35,70.59,-67.73,-138.32,0,normal
25,3.237795352935791,-0.14,0.14124446891825534,0.21,-0.43,0.64,-0.13,-0.9039999999999999,0.15094148976783467,-0.54,-1.29,0.75,-0.92,0.32360000000000005,0.09966109237477448,0.49,0.13,0.36,0.33,-2.9344000000000006,40.78616494188522,69.76,-71.48,141.24,-9.63,10.636,67.38784688898535,179.79,-76.78,256.57,9.76,-19.9808,40.108432396858056,44.93,-101.66,146.59,-18.67,0.9864000000000002,0.1471926175684999,1.32,0.6,0.7200000000000001,1.0,1.32,0.9864000000000002,0.1471926175684999,0.7200000000000001,0.6,0.0,179.79,66.7276,1.29,0.09,-0.12,-0.21,-1.29,-0.81,0.48,0.28,0.46,0.18,-71.48,51.69,123.17,-56.64,65.48,122.12,-18.67,-53.68,-35.01,0,normal
20,1.9637796878814697,-0.0225,0.11525144136557298,0.22,-0.25,0.47,-0.04,-0.9695000000000003,0.15968637024525686,-0.78,-1.34,0.56,-0.925,0.1065,0.15564044258617699,0.29,-0.24,0.53,0.14,-10.199,18.83682253348199,36.82,-39.83,76.65,-12.125,-15.577000000000004,25.43597206196064,43.31,-54.84,98.15,-14.58,-4.466499999999999,27.087446942118877,40.9,-57.12,98.02,-1.92,0.9935,0.16480530778371252,1.36,0.79,0.5700000000000001,0.96,1.36,0.9935,0.16480530778371252,0.5700000000000001,0.79,0.5789473684210527,57.12,32.334,1.34,0.04,-0.04,-0.08,-0.79,-1.01,-0.21999999999999997,0.12,-0.16,-0.28,-4.72,-9.57,-4.8500000000000005,-8.66,3.69,12.35,7.42,-12.96,-20.380000000000003,0,normal
25,2.4850807189941406,0.4368000000000001,0.4956201502494964,1.22,-0.31,1.53,0.16,-0.5068,0.7408200411255985,2.0,-1.66,3.66,-0.64,0.10120000000000001,0.3770424379297376,1.43,-0.62,2.05,-0.03,11.643599999999998,149.40590893267913,358.93,-435.36,794.29,13.8,13.6852,134.79965560415945,489.97,-197.6,687.57,7.69,-21.042800000000003,116.3134332138812,304.93,-385.62,690.55,-19.73,1.0924,0.4142893513797654,2.22,0.33,1.8900000000000001,1.0,2.22,1.0924,0.4142893513797654,1.8900000000000001,0.33,0.5833333333333334,489.97,131.76,2.0,-0.07,0.8,0.8700000000000001,-0.98,-0.25,0.73,-0.13,0.3,0.43,-12.05,154.7,166.75,22.14,-197.6,-219.74,-33.97,27.91,61.879999999999995,1,fall
18,1.7437341213226318,0.24555555555555555,0.35658877654176885,0.96,-0.45,1.41,0.16,-0.8938888888888888,0.8128608801372572,0.21,-2.0,2.21,-0.8400000000000001,0.07166666666666667,0.43307722446804015,0.69,-0.71,1.4,0.155,0.9711111111111106,93.03996540948785,153.83,-225.56,379.39,-9.43,-47.712777777777774,269.27203025948563,437.11,-460.92,898.03,-90.375,18.116666666666667,134.93209398892205,289.89,-307.18,597.0699999999999,44.79,1.168888888888889,0.6673026378319783,2.18,0.38,1.8000000000000003,0.9450000000000001,2.18,1.168888888888889,0.6673026378319783,1.8000000000000003,0.38,0.6470588235294118,460.92,252.31888888888892,2.0,0.37,0.16,-0.21,-2.0,-0.06,1.94,-0.19,0.47,0.6599999999999999,-22.78,-11.3,11.48,-460.92,-108.64,352.28000000000003,-34.75,89.16,123.91,0,normal
25,2.4572155475616455,-0.1616,0.13097964218406868,0.1,-0.42,0.52,-0.15,-0.8687999999999999,0.10544824955082627,-0.63,-1.04,0.41000000000000003,-0.87,0.35,0.07560864148142503,0.51,0.22,0.29000000000000004,0.35,-13.348799999999999,37.03943172710222,50.69,-113.65,164.34,-7.98,-80.39240000000001,58.476109885433836,44.69,-190.84,235.53,-91.53,32.187599999999996,38.03888419323925,81.36,-49.73,131.09,37.34,0.9616,0.09919173352653941,1.09,0.73,0.3600000000000001,0.99,1.09,0.9616,0.09919173352653941,0.3600000000000001,0.73,1.0,190.84,91.836,1.04,-0.04,-0.23,-0.19,-1.02,-0.96,0.06000000000000005,0.28,0.47,0.18999999999999995,8.9,50.69,41.79,43.14,-38.89,-82.03,-37.53,-49.73,-12.199999999999996,0,normal
25,3.2168028354644775,0.6628000000000001,0.4065968519307546,1.4,0.11,1.2899999999999998,0.57,-0.7064,0.2730213666852224,-0.18,-1.34,1.1600000000000001,-0.7,0.1588,0.12400672024800376,0.43,-0.21,0.64,0.15,-7.533600000000002,52.298576532572405,117.1,-97.92,215.01999999999998,-11.11,-6.0748,50.51626983127977,86.08,-91.48,177.56,-4.84,-10.948000000000002,60.67444402986593,102.34,-151.63,253.97,-6.67,1.0188,0.42047909183057686,1.73,0.34,1.39,0.98,1.73,1.0188,0.42047909183057686,1.39,0.34,0.25,151.63,72.68880000000001,1.4,0.77,0.83,0.05999999999999994,-1.34,-0.75,0.5900000000000001,0.15,0.14,-0.009999999999999981,-11.51,12.56,24.07,-81.31,63.39,144.7,34.79,29.01,-5.779999999999998,0,normal
23,2.271209478378296,0.2343478260869565,0.09490790210210595,0.39,0.01,0.38,0.27,-0.0391304347826087,0.12518760625115125,0.34,-0.26,0.6000000000000001,-0.04,0.9126086956521738,0.1292361260816223,1.17,0.75,0.41999999999999993,0.9,0.307391304347827,42.86950910690713,82.41,-78.41,160.82,3.85,-9.833913043478262,19.821020003826614,27.07,-53.33,80.4,-8.92,7.078695652173915,27.59127436253383,49.04,-59.25,108.28999999999999,6.7,0.9543478260869565,0.13456414783077594,1.22,0.79,0.42999999999999994,0.92,1.22,0.9543478260869565,0.13456414783077594,0.42999999999999994,0.79,0.7272727272727273,82.41,39.81173913043478,1.17,0.22,0.3,0.07999999999999999,-0.07,-0.04,0.030000000000000006,0.75,1.15,0.3999999999999999,-5.19,47.08,52.269999999999996,-2.96,-17.12,-14.16,0.32,49.04,48.72,0,normal
25,2.4596188068389893,0.12239999999999998,0.23197126258799097,0.95,-0.12,1.0699999999999998,0.04,-0.5084,0.4579818045876204,0.14,-1.84,1.98,-0.43,-0.6772,0.5904060749461623,0.13,-1.95,2.08,-0.95,-63.5896,98.24575815609886,67.69,-334.95,402.64,-50.32,-3.0944000000000007,81.57715377073004,238.26,-140.12,378.38,-26.95,6.7048000000000005,68.02055780669058,266.11,-64.35,330.46000000000004,-6.2,1.0936000000000001,0.35717502712255794,2.17,0.53,1.64,1.04,2.17,1.0936000000000001,0.35717502712255794,1.64,0.53,0.5,334.95,109.2616,1.95,0.0,0.13,0.13,-0.92,-0.18,0.74,0.08,-1.08,-1.1600000000000001,-45.57,24.79,70.36,8.47,-66.29,-74.76,-19.62,-48.76,-29.139999999999997,1,fall
25,2.4243719577789307,0.382,0.6331205782997948,2.0,-1.43,3.4299999999999997,0.36,-0.544,0.35835271265426,0.45,-0.99,1.44,-0.53,0.3588,0.2879716421223914,1.07,0.02,1.05,0.29,-18.044400000000003,75.82488631049834,109.53,-265.33,374.86,-7.77,-36.092000000000006,145.04479161624522,489.97,-246.72,736.69,-37.08,-44.55919999999999,150.50300780272354,122.43,-502.2,624.63,8.26,1.0208,0.35016567507395696,2.29,0.52,1.77,0.95,2.29,1.0208,0.35016567507395696,1.77,0.52,0.5416666666666666,502.2,128.81719999999999,2.0,0.09,0.64,0.55,-0.99,-0.51,0.48,0.16,0.47,0.30999999999999994,0.75,-9.4,-10.15,-15.63,-8.08,7.550000000000001,6.78,-2.86,-9.64,1,fall
25,2.4750542640686035,-0.1252,0.1535990451359209,0.12,-0.47,0.59,-0.13,-0.8964000000000002,0.10823893322953008,-0.6,-1.08,0.4800000000000001,-0.89,0.32919999999999994,0.07989159321647471,0.46,0.15,0.31000000000000005,0.32,-19.157600000000002,28.878944359746484,36.15,-75.97,112.12,-16.95,-95.3644,87.31385027970457,32.99,-266.69,299.68,-77.86,41.8644,50.59557301780463,123.5,-65.45,188.95,40.96,0.9792000000000001,0.09869650449737317,1.25,0.74,0.51,0.97,1.25,0.9792000000000001,0.09869650449737317,0.51,0.74,0.8333333333333334,266.69,109.88199999999999,1.08,0.05,0.12,0.06999999999999999,-0.91,-1.03,-0.12,0.38,0.27,-0.10999999999999999,17.82,36.15,18.33,-18.26,-27.77,-9.509999999999998,36.35,-3.34,-39.69,0,normal
16,1.561225414276123,0.21749999999999997,0.39087082265116696,0.93,-0.32,1.25,0.11499999999999999,-0.8200000000000001,0.7121984742097294,0.19,-2.0,2.19,-0.635,0.16375,0.4529293543147761,1.11,-0.46,1.57,0.245,-23.091250000000006,94.09391300716534,152.79,-193.31,346.1,6.91,-49.663749999999986,197.74791106777,336.09,-352.78,688.8699999999999,-18.305,33.640625,87.06885677200162,176.34,-167.8,344.14,46.285,1.0731249999999999,0.6576495393951605,2.28,0.42,1.8599999999999999,0.8,2.28,1.0731249999999999,0.6576495393951605,1.8599999999999999,0.42,0.4,352.78,192.60062499999998,2.0,-0.01,-0.3,-0.29,-0.39,-0.5,-0.10999999999999999,-0.31,-0.29,0.020000000000000018,-112.21,-166.26,-54.05,8.44,-48.57,-57.01,57.39,176.34,118.95,0,normal
25,3.361572504043579,-0.038,0.18108469473333927,0.18,-0.52,0.7,0.04,-0.9479999999999998,0.14100827398891647,-0.52,-1.2,0.6799999999999999,-0.97,0.13079999999999997,0.11206099529571682,0.35,-0.05,0.39999999999999997,0.1,-4.6575999999999995,27.574227743794868,37.37,-66.76,104.13,-4.58,-7.2192,21.377999773910872,46.23,-50.43,96.66,-10.46,-3.5240000000000005,41.47258080145644,46.14,-95.48,141.62,6.0,0.9788,0.16143419712068444,1.29,0.52,0.77,0.98,1.29,0.9788,0.16143419712068444,0.77,0.52,0.4583333333333333,95.48,39.536,1.2,0.18,0.03,-0.15,-0.96,-0.97,-0.010000000000000009,-0.05,-0.04,0.010000000000000002,-10.7,-54.55,-43.849999999999994,-17.24,-22.15,-4.91,3.89,-6.21,-10.1,0,normal
25,2.48099422454834,-0.010800000000000002,0.08999629622008527,0.21,-0.11,0.32,-0.05,-0.9675999999999999,0.09963600420196171,-0.69,-1.21,0.52,-0.97,-0.1472,0.1912572438715285,0.03,-0.59,0.62,-0.08,-0.8188000000000004,47.62982804223981,117.91,-102.46,220.37,1.95,-15.948,17.55090572211778,22.87,-42.44,65.31,-20.95,3.3408,30.748692779802308,75.17,-56.73,131.9,-1.66,1.0,0.11782755761422425,1.34,0.75,0.5900000000000001,0.98,1.34,1.0,0.11782755761422425,0.5900000000000001,0.75,0.16666666666666666,117.91,47.33040000000001,1.21,-0.01,-0.06,-0.049999999999999996,-0.97,-0.95,0.020000000000000018,-0.03,0.02,0.05,-58.5,-6.87,51.63,7.21,-42.44,-49.65,-28.96,15.16,44.120000000000005,0,normal
25,2.4704551696777344,-0.053200000000000004,0.12191937226435073,0.1,-0.42,0.52,-0.04,-0.9383999999999999,0.14851150348261466,-0.68,-1.44,0.7599999999999999,-0.94,0.192,0.09349688051837167,0.37,-0.08,0.45,0.18,-6.410400000000001,44.830059156775604,105.02,-94.26,199.28,-4.72,-19.0052,38.46007595762997,106.55,-66.23,172.78,-30.09,-1.5411999999999997,39.00887049975513,62.11,-134.18,196.29000000000002,-2.15,0.9703999999999999,0.1493731345769156,1.44,0.72,0.72,0.96,1.44,0.9703999999999999,0.1493731345769156,0.72,0.72,0.6666666666666666,134.18,50.45719999999999,1.44,-0.1,-0.02,0.08,-0.93,-0.99,-0.05999999999999994,0.15,0.16,0.010000000000000009,-1.25,-23.68,-22.43,-10.92,-34.29,-23.369999999999997,-7.34,-2.15,5.1899999999999995,0,normal
22,2.1462879180908203,-0.08500000000000002,0.5106275317591837,1.03,-2.0,3.0300000000000002,-0.095,-0.5086363636363637,0.594236568688851,0.9,-1.21,2.11,-0.755,-0.5627272727272727,0.7015098127011604,0.15,-2.0,2.15,-0.135,-83.42863636363636,120.50345603798908,113.5,-501.91,615.4100000000001,-49.83,13.205000000000002,112.61371284807447,489.97,-115.63,605.6,-9.655,14.458636363636366,71.94113766495592,269.31,-56.08,325.39,0.22999999999999998,1.1572727272727272,0.5634517921507768,2.96,0.57,2.39,0.975,2.96,1.1572727272727272,0.5634517921507768,2.39,0.57,0.6666666666666666,501.91,114.63000000000001,2.0,0.01,-0.08,-0.09,-0.95,-0.26,0.69,0.15,-1.0,-1.15,-48.29,-15.54,32.75,-6.96,43.85,50.81,-13.53,4.87,18.4,1,fall
25,2.3809618949890137,-0.1624,0.18063037765927784,0.2,-0.45,0.65,-0.08,-0.8231999999999999,0.12562245022288016,-0.61,-1.13,0.5199999999999999,-0.8,0.43519999999999986,0.12890952899869995,0.69,0.2,0.48999999999999994,0.41,3.6256000000000004,37.631531224936005,65.95,-51.39,117.34,8.81,24.6692,95.74783787463123,210.63,-185.79,396.41999999999996,21.91,-43.3496,57.382027781643735,96.93,-120.66,217.59,-47.74,0.9692000000000001,0.1331953452640144,1.27,0.74,0.53,0.98,1.27,0.9692000000000001,0.1331953452640144,0.53,0.74,0.9166666666666666,210.63,92.6992,1.13,-0.3,0.2,0.5,-0.74,-0.61,0.13,0.55,0.37,-0.18000000000000005,65.95,-32.75,-98.7,210.63,-128.69,-339.32,-98.44,96.93,195.37,0,normal
21,2.019711971282959,-0.3928571428571428,0.7148925993262405,0.78,-1.93,2.71,0.03,0.6195238095238095,0.5051185622255056,2.0,-0.25,2.25,0.68,0.24666666666666665,0.6089937054956589,2.0,-0.51,2.51,0.06,-15.55238095238095,117.13006795459319,218.35,-400.21,618.56,-17.66,57.25761904761904,105.07980975928542,288.34,-118.99,407.33,25.59,-9.709523809523809,155.89179745824313,140.59,-426.44,567.03,13.75,1.17,0.5731579189019376,3.43,0.48,2.95,1.01,3.43,1.17,0.5731579189019376,2.95,0.48,0.5,426.44,145.72190476190477,2.0,0.1,-1.0,-1.1,1.0,0.32,-0.6799999999999999,-0.03,0.11,0.14,-17.66,5.73,23.39,-12.64,25.59,38.230000000000004,6.0,56.93,50.93,1,fall
25,2.4505906105041504,-0.06799999999999999,0.19295940851208404,0.16,-0.46,0.62,0.0,-0.9359999999999999,0.11113055385446435,-0.6,-1.09,0.4900000000000001,-0.95,0.1984,0.1293792873685738,0.5,0.05,0.45,0.16,-3.9364000000000003,27.866888487952867,37.25,-49.94,87.19,-1.89,-4.199600000000001,16.91814717987759,40.27,-30.86,71.13,-5.57,-6.9860000000000015,42.25677647825652,58.55,-93.28,151.82999999999998,-1.05,0.9811999999999999,0.1404255437352241,1.27,0.63,0.64,0.98,1.27,0.9811999999999999,0.1404255437352241,0.64,0.63,0.375,93.28,38.7716,1.09,0.09,0.08,-0.009999999999999995,-1.06,-0.97,0.09000000000000008,0.06,0.09,0.03,18.11,-20.49,-38.599999999999994,2.95,-11.31,-14.260000000000002,6.88,-3.31,-10.19,0,normal
25,2.5042333602905273,0.0728,0.22328083960190884,0.59,-0.55,1.1400000000000001,0.09,-0.9680000000000001,0.33858775327330826,-0.46,-1.79,1.33,-0.89,0.2024,0.1610455422129612,0.55,-0.08,0.63,0.17,-2.133999999999999,64.07611957664103,101.62,-158.98,260.6,-3.15,-10.372800000000005,101.99795265592344,206.18,-140.64,346.82,-25.62,-3.532799999999998,86.59361266475337,174.55,-147.5,322.05,-8.64,1.0212,0.3636999679222788,1.9,0.47,1.43,0.94,1.9,1.0212,0.3636999679222788,1.43,0.47,1.0,206.18,110.92119999999998,1.79,0.11,-0.3,-0.41,-0.88,-1.79,-0.91,0.3,0.55,0.25000000000000006,10.37,63.22,52.85,-29.54,170.49,200.03,-87.08,26.49,113.57,0,normal
16,1.5495951175689697,-0.04625,0.09625487000666512,0.06,-0.32,0.38,-0.030000000000000002,-0.9668749999999999,0.08459462157844318,-0.84,-1.1,0.2600000000000001,-0.9550000000000001,0.14875,0.11848347282778866,0.37,-0.0,0.37,0.12,-6.876250000000001,21.230058839610724,38.06,-44.76,82.82,-3.91,-48.89812499999999,48.75037903698801,21.39,-140.73,162.12,-44.845,5.131875000000001,25.79086122867297,47.21,-49.47,96.68,10.594999999999999,0.99,0.09763879010584542,1.18,0.84,0.33999999999999997,0.99,1.18,0.99,0.09763879010584542,0.33999999999999997,0.84,0.3333333333333333,140.73,60.035624999999996,1.1,-0.09,0.02,0.11,-1.02,-0.84,0.18000000000000005,0.29,0.03,-0.26,-17.22,-0.14,17.08,-57.62,-82.0,-24.380000000000003,31.4,33.62,2.219999999999999,0,normal
25,3.2672667503356934,0.14400000000000002,0.16484841521834537,0.56,-0.06,0.6200000000000001,0.07,-1.0004,0.31082524564992037,-0.53,-1.58,1.05,-1.03,-0.07839999999999998,0.19182631032612116,0.26,-0.48,0.74,-0.1,0.41160000000000196,35.785432403889345,68.81,-72.17,140.98000000000002,-0.63,-4.666,39.29031888816039,70.4,-116.15,186.55,-6.28,-3.4084000000000003,48.133589768476654,107.02,-85.94,192.95999999999998,1.57,1.034,0.34083231458690455,1.75,0.54,1.21,1.05,1.75,1.034,0.34083231458690455,1.21,0.54,0.875,116.15,52.1944,1.58,-0.02,0.04,0.06,-1.01,-0.6,0.41000000000000003,0.13,-0.02,-0.15,-23.44,6.47,29.91,0.21,-116.15,-116.36,-23.76,21.21,44.97,0,normal
25,2.4699275493621826,-0.078,0.5640109337001663,1.51,-1.11,2.62,0.09,-0.5988,0.5062552057345517,1.29,-1.22,2.51,-0.74,-0.4312,0.4688400580155241,0.18,-1.19,1.3699999999999999,-0.35,-39.3172,135.90068431027123,210.95,-484.06,695.01,-32.61,-44.574000000000005,127.71489775407305,137.86,-325.54,463.40000000000003,-20.31,22.030000000000005,149.794899835297,498.34,-328.52,826.8599999999999,-9.44,1.1004,0.3278017693667928,2.08,0.62,1.46,1.0,2.08,1.1004,0.3278017693667928,1.46,0.62,0.625,498.34,138.4452,1.51,0.09,0.05,-0.039999999999999994,-0.96,-0.44,0.52,0.15,-0.98,-1.13,-22.35,-63.76,-41.41,-3.21,1.77,4.98,5.4,-18.41,-23.810000000000002,1,fall
25,2.4802238941192627,-0.10800000000000001,0.30317761570846,0.56,-0.87,1.4300000000000002,-0.07,-0.8568000000000001,0.35830294444785127,-0.14,-1.53,1.3900000000000001,-0.83,0.3924,0.21775904114410496,0.84,0.01,0.83,0.4,-0.14079999999999984,69.39823202118816,110.63,-120.06,230.69,-9.31,22.137200000000004,130.8286564085509,246.95,-296.38,543.3299999999999,18.9,-27.054800000000004,79.84799935502456,146.09,-151.89,297.98,-31.66,1.0055999999999998,0.3874282729314765,1.92,0.39,1.5299999999999998,0.96,1.92,1.0055999999999998,0.3874282729314765,1.5299999999999998,0.39,0.9166666666666666,296.38,122.7632,1.53,-0.3,0.13,0.43,-0.73,-0.51,0.21999999999999997,0.16,0.4,0.24000000000000002,49.5,-13.89,-63.39,97.59,2.75,-94.84,-132.55,-52.69,79.86000000000001,0,normal
24,2.377377986907959,-0.03541666666666667,0.133936362782339,0.13,-0.38,0.51,-0.009999999999999998,-0.9508333333333333,0.21292817051085902,-0.47,-1.47,1.0,-0.955,-0.06583333333333334,0.14376661844708646,0.12,-0.47,0.59,-0.025,-1.667083333333333,55.08162958019802,103.5,-111.86,215.36,-4.785,-4.402083333333333,62.35912617420281,99.76,-95.28,195.04000000000002,-3.0949999999999998,-0.035833333333334196,45.12688400659774,114.03,-150.44,264.47,3.3449999999999998,0.9700000000000001,0.2217323102105427,1.55,0.52,1.03,0.96,1.55,0.9700000000000001,0.2217323102105427,1.03,0.52,0.782608695652174,150.44,68.81333333333333,1.47,0.03,-0.15,-0.18,-0.81,-1.0,-0.18999999999999995,-0.18,-0.06,0.12,103.5,-9.27,-112.77,26.78,-8.28,-35.06,14.24,-15.92,-30.16,0,normal
23,2.2769970893859863,-0.5656521739130436,0.5650247467384747,0.24,-1.68,1.92,-0.63,0.5169565217391304,0.49049543397567746,2.0,-0.57,2.57,0.61,0.37999999999999995,0.34668560554327765,1.19,-0.14,1.33,0.44,39.8795652173913,92.73320874610039,284.05,-86.09,370.14,19.79,83.65565217391305,131.34039490873556,489.97,-132.24,622.21,60.24,67.85782608695652,184.71778552839416,498.34,-502.2,1000.54,48.21,1.0895652173913042,0.4517690304978818,2.59,0.34,2.25,0.97,2.59,1.0895652173913042,0.4517690304978818,2.25,0.34,0.45454545454545453,502.2,168.97782608695653,2.0,-0.08,-0.63,-0.55,0.73,0.74,0.010000000000000009,0.55,-0.14,-0.6900000000000001,-9.82,-9.94,-0.11999999999999922,-5.19,38.01,43.199999999999996,25.8,83.04,57.24000000000001,1,fall
25,2.4477059841156006,0.33440000000000003,0.1315953393298309,0.65,0.07,0.5800000000000001,0.33,-0.866,0.20738450601077535,-0.57,-1.36,0.7900000000000001,-0.81,0.21359999999999998,0.17303371540444556,0.49,-0.11,0.6,0.22,14.643999999999998,87.3649838798894,230.29,-121.59,351.88,-9.19,-109.33760000000001,140.81474707572357,133.18,-324.9,458.08,-120.35,24.096,106.10933661401651,260.35,-152.38,412.73,8.63,0.972,0.22847319317591724,1.4,0.68,0.7199999999999999,0.9,1.4,0.972,0.22847319317591724,0.7199999999999999,0.68,0.6666666666666666,324.9,180.0596,1.36,0.12,0.23,0.11000000000000001,-0.67,-0.64,0.030000000000000027,-0.07,0.18,0.25,-38.63,-93.19,-54.559999999999995,-59.53,76.58,136.11,188.15,45.28,-142.87,0,normal
25,2.4885106086730957,-0.5956,0.591657840309752,0.11,-2.0,2.11,-0.76,-0.6524,0.41454070970171314,0.23,-2.0,2.23,-0.6,0.0924,0.287377220159613,1.01,-0.42,1.43,0.11,-18.910399999999996,49.07959347495318,78.7,-154.53,233.23000000000002,-24.27,25.468400000000003,123.14022936879728,166.58,-510.57,677.15,23.6,24.0284,81.63968901418802,209.89,-121.22,331.11,22.34,1.0828,0.4465751149956,2.53,0.45,2.0799999999999996,0.98,2.53,1.0828,0.4465751149956,2.0799999999999996,0.45,0.5416666666666666,510.57,100.9032,2.0,0.05,-0.82,-0.87,-0.86,-0.49,0.37,0.41,-0.42,-0.83,0.02,-56.21,-56.230000000000004,-7.86,25.08,32.94,18.43,-46.31,-64.74000000000001,1,fall
25,2.473454236984253,-0.04159999999999999,0.16826764394856192,0.18,-0.46,0.64,-0.02,-0.9523999999999999,0.1526237203058555,-0.69,-1.56,0.8700000000000001,-0.96,0.1276,0.13137985639612593,0.36,-0.27,0.63,0.14,-13.8464,24.737373695146648,34.03,-76.44,110.47,-9.02,-18.12,26.316633523306127,25.18,-83.39,108.57,-16.53,-5.82,41.44336356201477,49.42,-98.7,148.12,6.35,0.9847999999999999,0.15422170188833131,1.57,0.77,0.8,0.97,1.57,0.9847999999999999,0.15422170188833131,0.8,0.77,0.625,98.7,40.7836,1.56,-0.0,0.09,0.09,-0.96,-0.99,-0.030000000000000027,0.17,-0.01,-0.18000000000000002,-7.13,-18.96,-11.830000000000002,-6.72,-25.5,-18.78,-12.7,2.34,15.04,0,normal
18,1.7517740726470947,0.07777777777777779,0.17903517746868025,0.43,-0.42,0.85,0.08,-0.9827777777777779,0.22488704499489506,-0.64,-1.45,0.8099999999999999,-0.95,0.09444444444444444,0.21124900897010068,0.65,-0.22,0.87,0.105,2.3138888888888896,103.92687146931102,194.58,-120.2,314.78000000000003,-29.95,-56.83833333333334,68.69936571759598,77.71,-158.5,236.20999999999998,-51.725,1.526111111111111,72.56221518271215,116.73,-207.65,324.38,18.91,1.018888888888889,0.25457898090050535,1.51,0.64,0.87,0.995,1.51,1.018888888888889,0.25457898090050535,0.87,0.64,0.47058823529411764,207.65,114.20333333333332,1.45,0.09,-0.02,-0.11,-0.7,-1.0,-0.30000000000000004,0.05,0.23,0.18,-34.4,62.23,96.63,-76.73,-12.08,64.65,57.1,-12.06,-69.16,0,normal
25,2.4495928287506104,-0.10520000000000002,0.17246062352510114,0.11,-0.54,0.65,-0.05,-0.9316,0.15447977213862013,-0.42,-1.18,0.76,-0.95,0.226,0.16181264886693295,0.68,-0.06,0.74,0.18,4.543600000000001,40.19658970609323,77.79,-82.21,160.0,8.58,0.7879999999999991,32.377364263736276,72.41,-61.99,134.4,-7.76,-3.930000000000001,40.47121785911563,92.61,-91.89,184.5,-5.65,0.9867999999999999,0.189356806056714,1.43,0.43,1.0,0.99,1.43,0.9867999999999999,0.189356806056714,1.0,0.43,0.4166666666666667,92.61,44.54600000000001,1.18,0.0,-0.02,-0.02,-0.98,-0.95,0.030000000000000027,0.12,0.37,0.25,1.42,4.12,2.7,-10.58,23.37,33.95,-15.73,-5.65,10.08,0,normal
