rows,duration,AccelX_mean,AccelX_std,AccelX_max,AccelX_min,AccelX_range,AccelX_median,AccelY_mean,AccelY_std,AccelY_max,AccelY_min,AccelY_range,AccelY_median,AccelZ_mean,AccelZ_std,AccelZ_max,AccelZ_min,AccelZ_range,AccelZ_median,GyroX_mean,GyroX_std,GyroX_max,GyroX_min,GyroX_range,GyroX_median,GyroY_mean,GyroY_std,GyroY_max,GyroY_min,GyroY_range,GyroY_median,GyroZ_mean,GyroZ_std,GyroZ_max,GyroZ_min,GyroZ_range,GyroZ_median,Total_A_mean,Total_A_std,Total_A_max,Total_A_min,Total_A_range,Total_A_median,A_peak,A_mean,A_std,A_range,A_min,A_peak_index_ratio,gyro_abs_peak,gyro_abs_mean,accel_abs_peak,accel_abs_mean,AccelX_first,AccelX_last,AccelX_delta,AccelY_first,AccelY_last,AccelY_delta,AccelZ_first,AccelZ_last,AccelZ_delta,GyroX_first,GyroX_last,GyroX_delta,GyroY_first,GyroY_last,GyroY_delta,GyroZ_first,GyroZ_last,GyroZ_delta,label,label_name
20,1.9599997997283936,-0.126,0.09287229488870583,-0.01,-0.36,0.35,-0.11,-0.9175000000000001,0.14260268691644445,-0.64,-1.12,0.4800000000000001,-0.95,0.277,0.09364546803882463,0.43,0.1,0.32999999999999996,0.29500000000000004,-11.8965,47.73502060718547,65.08,-82.27,147.35,-32.355,-50.907999999999994,81.6569459835991,119.68,-243.01,362.69,-58.224999999999994,9.664,37.95988525300166,88.09,-64.15,152.24,24.33,0.9760000000000002,0.1399774417916198,1.15,0.68,0.46999999999999986,0.995,1.15,0.9760000000000002,0.1399774417916198,0.46999999999999986,0.68,0.42105263157894735,243.01,87.36699999999999,1.12,0.9175000000000001,-0.12,-0.21,-0.09,-1.01,-1.05,-0.040000000000000036,0.23,0.31,0.07999999999999999,-31.02,-82.27,-51.25,-50.79,-92.31,-41.52,24.49,-21.8,-46.29,0,normal
34,6.6000001430511475,-0.0323529411764706,0.23718115852821092,0.38,-0.5,0.88,0.0,-0.9494117647058824,0.23960752222307705,-0.2,-1.51,1.31,-0.96,-0.3214705882352942,0.17164325853246756,-0.07,-0.9,0.8300000000000001,-0.275,1.3835294117647061,22.505229275471354,54.43,-36.74,91.17,0.41999999999999993,23.839117647058828,68.63141282583791,158.38,-152.24,310.62,22.655,4.140000000000001,25.880451380073794,49.95,-47.42,97.37,5.31,1.0435294117647058,0.23855476917599694,1.76,0.38,1.38,1.03,1.76,1.0435294117647058,0.23855476917599694,1.38,0.38,0.9696969696969697,158.38,58.75294117647059,1.51,0.9529411764705884,-0.24,0.08,0.32,-1.13,-1.08,0.04999999999999982,-0.16,-0.46,-0.30000000000000004,-35.8,-30.95,4.849999999999998,3.82,10.73,6.91,17.27,-20.73,-38.0,0,normal
22,4.200000047683716,-0.4990909090909092,0.4230153559174789,0.3,-1.08,1.3800000000000001,-0.715,-0.2386363636363636,0.5502059826797809,1.06,-1.27,2.33,-0.07,0.4359090909090909,0.5433902315306595,1.57,-0.51,2.08,0.5549999999999999,16.851363636363633,77.36448368694246,175.69,-250.14,425.83,6.6899999999999995,2.94409090909091,51.48562311198572,202.34,-102.34,304.68,-2.025,24.26954545454546,59.55090567279574,182.21,-64.69,246.9,2.36,1.0504545454545455,0.3736496611320145,2.12,0.52,1.6,0.985,2.12,1.0504545454545455,0.3736496611320145,1.6,0.52,0.38095238095238093,250.14,53.45227272727271,1.57,0.8586363636363636,0.09,-0.81,-0.9,-0.91,-0.06,0.8500000000000001,-0.25,0.59,0.84,7.45,2.82,-4.630000000000001,9.64,-1.98,-11.620000000000001,4.36,1.49,-2.87,1,fall
25,2.4800000190734863,0.4368000000000001,0.4956201502494964,1.22,-0.31,1.53,0.16,-0.5068,0.7408200411255985,2.0,-1.66,3.66,-0.64,0.10120000000000001,0.3770424379297376,1.43,-0.62,2.05,-0.03,11.643599999999998,149.40590893267913,358.93,-435.36,794.29,13.8,13.6852,134.79965560415945,489.97,-197.6,687.57,7.69,-21.042800000000003,116.3134332138812,304.93,-385.62,690.55,-19.73,1.0924,0.4142893513797654,2.22,0.33,1.8900000000000001,1.0,2.22,1.0924,0.4142893513797654,1.8900000000000001,0.33,0.5833333333333334,489.97,131.76,2.0,0.9967999999999999,-0.07,0.8,0.8700000000000001,-0.98,-0.25,0.73,-0.13,0.3,0.43,-12.05,154.7,166.75,22.14,-197.6,-219.74,-33.97,27.91,61.879999999999995,1,fall
19,3.5999999046325684,-0.04894736842105264,0.056852121707901625,0.02,-0.25,0.27,-0.04,-0.9063157894736842,0.1269387659164751,-0.61,-1.09,0.4800000000000001,-0.95,-0.42000000000000004,0.2337377447767761,-0.2,-0.91,0.71,-0.28,-4.65421052631579,26.676121514649154,70.89,-51.55,122.44,-7.34,2.2042105263157894,11.688067189226926,44.54,-8.74,53.28,-1.14,2.8921052631578945,9.91588432709378,31.06,-8.6,39.66,-0.34,1.026315789473684,0.12446376207625831,1.44,0.9,0.5399999999999999,0.99,1.44,1.026315789473684,0.12446376207625831,0.5399999999999999,0.9,0.2777777777777778,70.89,19.218947368421055,1.09,0.913157894736842,-0.1,-0.06,0.04000000000000001,-0.92,-0.93,-0.010000000000000009,-0.36,-0.36,0.0,-11.04,-31.98,-20.94,-8.74,-5.24,3.5,-2.8,-4.0,-1.2000000000000002,0,normal
19,3.5999999046325684,-0.2378947368421053,0.2775403663807487,0.25,-0.85,1.1,-0.34,-0.48736842105263156,0.5627594918027017,0.34,-2.0,2.34,-0.57,0.4789473684210526,0.49509701335352346,1.82,-0.19,2.0100000000000002,0.58,11.793157894736842,62.63025068275549,200.42,-90.36,290.78,22.01,11.586842105263159,28.904735685164805,86.12,-30.54,116.66,4.6,-10.88105263157895,36.65754475847091,29.9,-124.39,154.29,5.37,0.9578947368421052,0.47521432530044816,2.84,0.58,2.26,0.9,2.84,0.9578947368421052,0.47521432530044816,2.26,0.58,0.3333333333333333,200.42,49.84263157894736,2.0,0.7931578947368422,0.06,-0.42,-0.48,-0.93,-0.34,0.5900000000000001,-0.11,0.81,0.92,22.01,-42.58,-64.59,4.6,5.35,0.75,11.66,6.91,-4.75,1,fall
16,3.0,-0.014374999999999999,0.15414143937738917,0.32,-0.32,0.64,-0.005,-0.989375,0.2182191177081727,-0.71,-1.5,0.79,-0.9299999999999999,0.18312499999999998,0.1875,0.49,-0.12,0.61,0.195,5.276250000000001,23.964690936180812,36.34,-49.7,86.04,13.875,2.5737500000000004,29.03879356424207,54.66,-51.2,105.86,0.9950000000000001,-1.3806250000000002,25.078306287506738,50.38,-74.24,124.62,-2.45,1.03125,0.227093959996004,1.53,0.72,0.81,0.965,1.53,1.03125,0.227093959996004,0.81,0.72,0.7333333333333333,74.24,34.204375,1.5,0.989375,-0.07,-0.12,-0.04999999999999999,-0.94,-1.28,-0.3400000000000001,0.25,-0.03,-0.28,18.84,25.49,6.649999999999999,29.76,54.66,24.899999999999995,4.01,-4.54,-8.55,0,normal
18,1.75,0.07777777777777779,0.17903517746868025,0.43,-0.42,0.85,0.08,-0.9827777777777779,0.22488704499489506,-0.64,-1.45,0.8099999999999999,-0.95,0.09444444444444444,0.21124900897010068,0.65,-0.22,0.87,0.105,2.3138888888888896,103.92687146931102,194.58,-120.2,314.78000000000003,-29.95,-56.83833333333334,68.69936571759598,77.71,-158.5,236.20999999999998,-51.725,1.526111111111111,72.56221518271215,116.73,-207.65,324.38,18.91,1.018888888888889,0.25457898090050535,1.51,0.64,0.87,0.995,1.51,1.018888888888889,0.25457898090050535,0.87,0.64,0.47058823529411764,207.65,114.20333333333332,1.45,0.9827777777777779,0.09,-0.02,-0.11,-0.7,-1.0,-0.30000000000000004,0.05,0.23,0.18,-34.4,62.23,96.63,-76.73,-12.08,64.65,57.1,-12.06,-69.16,0,normal
26,5.0,0.06653846153846153,0.2492539637830028,0.58,-0.33,0.9099999999999999,0.045000000000000005,-0.8803846153846153,0.07748448976308843,-0.71,-1.08,0.3700000000000001,-0.88,-0.5715384615384616,0.15573547592484657,-0.31,-0.9,0.5900000000000001,-0.57,-2.554615384615384,27.389066757488358,46.78,-83.75,130.53,2.8249999999999997,-5.215769230769229,58.26737661320111,93.93,-117.49,211.42000000000002,1.0749999999999997,-3.2969230769230773,41.86218606515725,64.99,-71.79,136.78,-2.705,1.0873076923076923,0.11612261424228071,1.44,0.87,0.57,1.07,1.44,1.0873076923076923,0.11612261424228071,0.57,0.87,0.44,117.49,57.60153846153847,1.08,0.8803846153846153,0.02,0.2,0.18000000000000002,-0.92,-0.88,0.040000000000000036,-0.31,-0.71,-0.39999999999999997,-1.76,6.82,8.58,38.56,9.01,-29.550000000000004,16.51,-56.79,-73.3,0,normal
25,2.4600000381469727,0.12239999999999998,0.23197126258799097,0.95,-0.12,1.0699999999999998,0.04,-0.5084,0.4579818045876204,0.14,-1.84,1.98,-0.43,-0.6772,0.5904060749461623,0.13,-1.95,2.08,-0.95,-63.5896,98.24575815609886,67.69,-334.95,402.64,-50.32,-3.0944000000000007,81.57715377073004,238.26,-140.12,378.38,-26.95,6.7048000000000005,68.02055780669058,266.11,-64.35,330.46000000000004,-6.2,1.0936000000000001,0.35717502712255794,2.17,0.53,1.64,1.04,2.17,1.0936000000000001,0.35717502712255794,1.64,0.53,0.5,334.95,109.2616,1.95,1.0412000000000001,0.0,0.13,0.13,-0.92,-0.18,0.74,0.08,-1.08,-1.1600000000000001,-45.57,24.79,70.36,8.47,-66.29,-74.76,-19.62,-48.76,-29.139999999999997,1,fall
24,4.599999904632568,0.14458333333333334,0.18643052480672295,0.49,-0.24,0.73,0.13,-0.9383333333333334,0.4657641376105055,-0.28,-2.0,1.72,-0.945,-0.5191666666666667,0.2572414982186916,-0.17,-1.27,1.1,-0.525,14.395833333333334,36.058362223371766,101.1,-49.26,150.35999999999999,16.465,-3.090000000000002,98.76694610788702,220.47,-164.83,385.3,-9.31,1.1016666666666666,35.87385600862467,68.4,-53.9,122.30000000000001,-1.6199999999999999,1.1095833333333334,0.5045917778946072,2.37,0.36,2.0100000000000002,1.125,2.37,1.1095833333333334,0.5045917778946072,2.0100000000000002,0.36,0.6521739130434783,220.47,83.04708333333333,2.0,0.9466666666666667,0.22,0.25,0.03,-1.02,-0.99,0.030000000000000027,-0.52,-0.49,0.030000000000000027,2.27,21.44,19.17,39.44,41.4,1.9600000000000009,12.27,-12.51,-24.78,0,normal
25,2.390000104904175,-0.06,0.25847308048099193,0.33,-0.59,0.9199999999999999,0.0,-0.3936,0.6538659393688179,2.0,-1.01,3.01,-0.25,0.5444,0.5347045913399285,2.0,-0.0,2.0,0.52,6.434000000000001,100.66060947560372,221.07,-350.82,571.89,0.78,10.6172,70.39182756305355,297.53,-62.29,359.82,-10.29,-37.9748,116.48192016789557,71.17,-502.2,573.37,-10.72,1.0056,0.44794047223561595,2.85,0.0,2.85,0.96,2.85,1.0056,0.44794047223561595,2.85,0.0,0.5416666666666666,502.2,85.37039999999999,2.0,0.92,0.19,-0.33,-0.52,-0.96,-0.23,0.73,0.08,0.85,0.77,-1.63,11.65,13.280000000000001,-10.29,-30.18,-19.89,-1.92,-40.89,-38.97,1,fall
24,4.599999904632568,0.02708333333333333,0.09456900708714921,0.2,-0.19,0.39,0.02,-0.9170833333333333,0.13401749290968362,-0.61,-1.2,0.59,-0.925,-0.49416666666666664,0.22414895409791322,-0.25,-1.04,0.79,-0.46499999999999997,-1.5845833333333337,26.33078327063074,54.89,-50.88,105.77000000000001,-3.2750000000000004,-22.299583333333334,40.76185103523687,17.71,-145.56,163.27,-6.925000000000001,-8.634583333333333,18.22935878076821,13.03,-60.65,73.67999999999999,-1.85,1.0650000000000002,0.15359461041269024,1.43,0.9,0.5299999999999999,1.0,1.43,1.0650000000000002,0.15359461041269024,0.5299999999999999,0.9,0.6086956521739131,145.56,35.814166666666665,1.2,0.9291666666666666,-0.13,0.02,0.15,-0.9,-0.92,-0.020000000000000018,-0.26,-0.4,-0.14,-2.37,4.53,6.9,14.19,5.7,-8.489999999999998,-5.76,0.94,6.699999999999999,0,normal
26,5.0,-0.20461538461538462,0.14202058355691316,0.07,-0.51,0.5800000000000001,-0.185,-0.8680769230769231,0.269637078025545,-0.41,-1.71,1.3,-0.84,-0.47576923076923083,0.2667759071119141,0.17,-1.03,1.2,-0.435,-0.45038461538461544,37.97090933657178,106.64,-59.94,166.57999999999998,-5.265000000000001,-34.86884615384615,58.12122657528302,63.07,-157.74,220.81,-45.114999999999995,-14.341153846153844,26.049819243430168,41.95,-82.1,124.05,-13.355,1.0426923076923078,0.3049663285322849,1.78,0.49,1.29,1.065,1.78,1.0426923076923078,0.3049663285322849,1.29,0.49,1.0,157.74,60.82615384615386,1.71,0.8715384615384616,-0.18,-0.33,-0.15000000000000002,-0.96,-1.71,-0.75,-0.46,-0.38,0.08000000000000002,18.19,-45.87,-64.06,62.92,-78.89,-141.81,41.95,-7.39,-49.34,0,normal
25,2.5,0.001200000000000001,0.1330200486142346,0.38,-0.21,0.59,0.01,-0.9612,0.233029325765378,-0.63,-1.45,0.82,-0.92,0.134,0.1447123583757333,0.36,-0.22,0.58,0.15,-2.22,34.270078542853284,79.14,-62.7,141.84,-6.95,-6.681199999999999,23.691655232732618,38.17,-46.64,84.81,-6.9,-6.6164,41.87063150148721,98.96,-69.83,168.79,-8.38,0.9867999999999999,0.24105186163977244,1.5,0.64,0.86,0.95,1.5,0.9867999999999999,0.24105186163977244,0.86,0.64,0.375,98.96,44.1156,1.45,0.9612,0.04,0.07,0.030000000000000006,-0.94,-0.92,0.019999999999999907,0.17,0.23,0.06,-21.69,-30.56,-8.869999999999997,-26.12,-46.64,-20.52,24.29,18.24,-6.050000000000001,0,normal
25,3.2300000190734863,-0.055600000000000004,0.14224626532883033,0.15,-0.3,0.44999999999999996,-0.07,-0.9316000000000001,0.15399350635659934,-0.7,-1.46,0.76,-0.95,0.24960000000000002,0.13151299048636475,0.53,-0.08,0.61,0.25,-10.5756,35.13970606498201,64.95,-70.26,135.21,-14.87,-66.28439999999999,60.181298664950724,57.71,-202.14,259.84999999999997,-65.01,17.9712,37.84735760481393,72.79,-62.57,135.36,29.69,0.9843999999999999,0.15567273364337122,1.47,0.74,0.73,0.97,1.47,0.9843999999999999,0.15567273364337122,0.73,0.74,0.7916666666666666,202.14,81.81280000000001,1.46,0.9316000000000001,0.02,0.02,0.0,-0.97,-0.87,0.09999999999999998,0.34,0.18,-0.16000000000000003,-39.65,45.11,84.75999999999999,-202.14,8.27,210.41,72.79,55.19,-17.60000000000001,0,normal
22,4.199999809265137,-0.04181818181818182,0.14331571420955186,0.23,-0.41,0.64,-0.07,-0.9995454545454543,0.21988042795438298,-0.51,-1.44,0.9299999999999999,-0.975,-0.22727272727272727,0.10305716482020656,-0.06,-0.45,0.39,-0.2,-6.096818181818182,25.287262629606655,28.2,-58.44,86.64,0.43000000000000005,4.390909090909092,31.811465574401662,49.01,-54.31,103.32,1.02,2.308636363636363,13.006660672957986,35.21,-28.94,64.15,0.615,1.0372727272727273,0.2282267422705891,1.52,0.58,0.9400000000000001,1.01,1.52,1.0372727272727273,0.2282267422705891,0.9400000000000001,0.58,0.6190476190476191,58.44,35.56409090909091,1.44,0.9995454545454543,-0.11,-0.11,0.0,-1.05,-1.09,-0.040000000000000036,-0.15,-0.31,-0.16,13.66,-6.19,-19.85,49.01,-30.63,-79.64,6.58,-4.49,-11.07,0,normal
23,4.3999998569488525,0.1360869565217392,0.16255737813390922,0.47,-0.1,0.57,0.14,-0.9221739130434783,0.4313399473705496,-0.32,-1.72,1.4,-0.99,-0.5030434782608696,0.2896147092982282,-0.01,-1.06,1.05,-0.54,1.566086956521739,38.31303062680211,77.68,-108.51,186.19,6.63,-0.7052173913043476,99.61414835935547,160.87,-205.95,366.82,-7.55,-8.388695652173912,43.594541182912074,67.75,-109.44,177.19,-18.55,1.0856521739130434,0.48616145921584264,2.08,0.38,1.7000000000000002,1.16,2.08,1.0856521739130434,0.48616145921584264,1.7000000000000002,0.38,0.45454545454545453,205.95,84.10304347826089,1.72,0.9382608695652174,0.14,0.2,0.06,-1.28,-0.53,0.75,-0.42,-0.27,0.14999999999999997,-37.59,30.88,68.47,19.93,-7.55,-27.48,35.59,-22.76,-58.35000000000001,0,normal
20,3.799999952316284,0.37750000000000006,0.1699496829559917,0.98,0.06,0.9199999999999999,0.335,-0.4345,0.23667599438005849,-0.05,-0.94,0.8899999999999999,-0.33499999999999996,0.6535,0.3094013744738633,0.99,-0.03,1.02,0.795,8.115999999999996,56.488241105188386,229.89,-64.24,294.13,-2.4400000000000004,9.728500000000002,50.14949233882738,207.8,-41.05,248.85000000000002,-3.2800000000000002,-2.2935,15.700645737642363,18.76,-59.69,78.45,-0.47,0.9564999999999999,0.11833382752553093,1.38,0.7,0.6799999999999999,0.94,1.38,0.9564999999999999,0.11833382752553093,0.6799999999999999,0.7,0.21052631578947367,229.89,28.508,0.99,0.8179999999999998,0.46,0.51,0.04999999999999999,-0.82,-0.51,0.30999999999999994,0.21,0.73,0.52,5.4,-64.24,-69.64,4.24,-41.05,-45.29,-1.37,4.62,5.99,0,normal
18,3.3999998569488525,-0.20666666666666667,0.2836111671243695,0.39,-0.6,0.99,-0.28,-0.9116666666666665,0.35967714280841306,-0.3,-1.6,1.3,-0.8200000000000001,-0.027777777777777776,0.14144446241444883,0.34,-0.22,0.56,-0.065,-7.626666666666667,39.96213075046984,59.7,-66.63,126.33,-16.09,4.6211111111111105,54.35145659489659,106.62,-82.27,188.89,4.904999999999999,-3.915555555555555,23.056506858080912,31.77,-57.81,89.58,-3.505,0.98,0.36972167592265787,1.65,0.33,1.3199999999999998,0.915,1.65,0.98,0.36972167592265787,1.3199999999999998,0.33,0.9411764705882353,106.62,53.20611111111111,1.6,0.9116666666666665,0.19,-0.1,-0.29000000000000004,-0.93,-0.57,0.3600000000000001,-0.01,-0.13,-0.12000000000000001,-58.05,24.21,82.25999999999999,106.62,22.14,-84.48,-11.76,23.69,35.45,0,normal
26,5.0,-0.3634615384615385,0.3539032897014924,0.15,-1.05,1.2,-0.22,-0.08153846153846155,0.09878025339883707,0.09,-0.24,0.32999999999999996,-0.11,0.7719230769230769,0.3787349387713706,1.5,-0.13,1.63,0.89,-0.9669230769230766,12.78282778393913,22.0,-30.22,52.22,-3.21,-15.379999999999999,39.218321636704445,77.37,-95.67,173.04000000000002,-3.5650000000000004,-0.5784615384615378,24.5927413180894,63.82,-79.98,143.8,0.4,0.991923076923077,0.1379280749019352,1.5,0.83,0.67,0.97,1.5,0.991923076923077,0.1379280749019352,0.67,0.83,0.52,95.67,32.54038461538461,1.5,0.9357692307692308,-0.97,-0.22,0.75,0.09,-0.11,-0.2,-0.1,0.91,1.01,4.45,-9.5,-13.95,5.94,2.56,-3.3800000000000003,10.01,-3.44,-13.45,0,normal
21,4.0,0.24761904761904763,0.3967354882274179,0.78,-0.94,1.72,0.31,-0.48428571428571426,0.46012575920688725,0.68,-1.01,1.69,-0.51,0.23476190476190478,0.7535158860144824,1.2,-2.0,3.2,0.57,26.845238095238102,84.61428263709665,250.13,-89.02,339.15,-2.73,10.98857142857143,52.52665954405575,185.75,-94.95,280.7,11.05,-7.078095238095239,35.89973156153784,56.93,-87.2,144.13,0.29,1.060952380952381,0.35136739692101154,2.43,0.73,1.7000000000000002,0.96,2.43,1.060952380952381,0.35136739692101154,1.7000000000000002,0.73,0.35,250.13,62.345238095238095,2.0,0.8533333333333334,0.08,0.35,0.26999999999999996,-0.96,-0.59,0.37,-0.21,0.63,0.84,0.1,-12.64,-12.74,-2.54,20.29,22.83,-7.9,20.53,28.43,1,fall
20,3.799999952316284,-0.5985,0.48414085597174367,0.13,-2.0,2.13,-0.6950000000000001,-0.18149999999999994,0.6914993245039894,2.0,-1.79,3.79,-0.2,0.49300000000000005,0.5818581849286139,2.0,-0.66,2.66,0.56,26.3685,45.11778809842895,120.96,-59.14,180.1,15.91,4.553999999999997,48.928562038526074,97.21,-97.65,194.86,-2.05,18.564500000000002,59.36666018770221,214.93,-48.83,263.76,1.255,1.093,0.6779621166252192,3.46,0.15,3.31,0.96,3.46,1.093,0.6779621166252192,3.31,0.15,0.2631578947368421,214.93,56.89050000000001,2.0,0.8345,0.02,-0.58,-0.6,-0.96,0.31,1.27,-0.49,0.63,1.12,-0.19,-59.14,-58.95,-5.22,-26.79,-21.57,3.82,-31.22,-35.04,1,fall
22,4.199999809265137,-0.22318181818181818,0.25342203391324775,-0.01,-1.03,1.02,-0.165,-0.4495454545454546,0.5376534312372722,0.8,-1.02,1.82,-0.36,0.3959090909090909,0.5012998256049119,1.37,-0.17,1.54,0.025,14.561363636363637,58.040334931875854,250.13,-48.3,298.43,6.159999999999999,-12.848181818181816,20.167285067975488,29.37,-58.44,87.81,-11.149999999999999,13.231818181818186,47.71863004822805,213.64,-29.52,243.16,3.52,0.95,0.2957315384891217,1.89,0.34,1.5499999999999998,0.98,1.89,0.95,0.2957315384891217,1.5499999999999998,0.34,0.6190476190476191,250.13,37.63863636363636,1.37,0.8886363636363638,-0.03,-0.22,-0.19,-0.99,-0.15,0.84,0.04,0.7,0.6599999999999999,17.37,-48.3,-65.67,-12.85,10.67,23.52,18.97,-29.52,-48.489999999999995,1,fall
25,4.799999952316284,0.24359999999999998,0.14514016214220882,0.53,-0.07,0.6000000000000001,0.27,-0.9052,0.17110230857589268,-0.62,-1.22,0.6,-0.87,0.006000000000000005,0.23904323179430675,0.45,-0.64,1.09,0.07,-0.7228000000000003,13.682965236624211,19.79,-23.84,43.629999999999995,0.31,-2.742,28.403106197503586,59.45,-52.17,111.62,-0.98,-1.9952,12.051452927621078,22.07,-25.4,47.47,-1.28,0.9736,0.19565871647676045,1.35,0.68,0.67,0.95,1.35,0.9736,0.19565871647676045,0.67,0.68,0.3333333333333333,59.45,25.038400000000003,1.22,0.9052,0.09,0.07,-0.01999999999999999,-0.92,-0.87,0.050000000000000044,0.19,0.07,-0.12,-13.96,7.23,21.19,7.91,1.11,-6.8,-3.28,-6.63,-3.35,0,normal
20,3.799999952316284,-0.0945,0.19808225298438126,0.3,-0.55,0.8500000000000001,-0.13,-0.9070000000000003,0.2851241650118141,-0.38,-1.43,1.0499999999999998,-0.865,-0.2885,0.2947483315429765,0.48,-0.84,1.3199999999999998,-0.3,2.997,28.868292768510248,85.46,-34.03,119.49,-3.835,0.11500000000000057,52.0471283903753,102.86,-107.82,210.68,-7.9350000000000005,0.4405000000000001,21.70409019783574,46.08,-44.1,90.18,-2.02,1.015,0.2990247305386031,1.5,0.58,0.92,1.0150000000000001,1.5,1.015,0.2990247305386031,0.92,0.58,0.6842105263157895,107.82,48.0245,1.43,0.9070000000000003,0.02,0.14,0.12000000000000001,-0.66,-1.03,-0.37,-0.43,-0.84,-0.41,12.56,-34.03,-46.59,-22.18,80.04,102.22,-6.96,14.36,21.32,0,normal
16,3.0,-0.365625,0.6702832112870897,1.47,-1.82,3.29,-0.355,-0.45875,0.5098741674831807,0.49,-1.48,1.97,-0.395,0.24312499999999998,0.660966148906281,2.0,-0.56,2.56,0.075,-15.513124999999999,40.40396725054772,20.56,-152.51,173.07,-4.035,-10.851875,56.676109160591935,97.29,-141.53,238.82,-2.8600000000000003,11.569375,36.038605128158515,53.21,-102.81,156.02,14.29,1.0950000000000002,0.5463210289442159,2.75,0.49,2.26,0.955,2.75,1.0950000000000002,0.5463210289442159,2.26,0.49,0.5333333333333333,152.51,42.671875,2.0,0.895625,-0.08,-0.63,-0.55,-0.94,-0.16,0.7799999999999999,-0.15,0.68,0.8300000000000001,-0.6,-1.7,-1.1,10.98,-0.89,-11.870000000000001,2.99,0.72,-2.2700000000000005,1,fall
31,6.0,-0.030322580645161284,0.19058653102056192,0.44,-0.42,0.86,0.0,-0.9680645161290323,0.47989873483780376,-0.34,-2.0,1.66,-0.78,-0.49032258064516127,0.2903616580630409,-0.04,-1.01,0.97,-0.4,9.050322580645162,36.867375684912446,61.85,-109.19,171.04,13.05,-36.16935483870968,67.81024671515281,100.82,-197.91,298.73,-25.07,-19.69,25.746551484292674,33.6,-74.65,108.25,-18.36,1.1106451612903225,0.5388254849446215,2.27,0.4,1.87,0.94,2.27,1.1106451612903225,0.5388254849446215,1.87,0.4,0.26666666666666666,197.91,69.7006451612903,2.0,0.974516129032258,-0.03,0.09,0.12,-1.01,-0.57,0.44000000000000006,-0.57,-0.25,0.31999999999999995,32.98,-1.14,-34.12,-128.93,6.72,135.65,-53.18,-6.73,46.45,0,normal
24,4.599999904632568,-0.15458333333333332,0.18840241775118693,0.21,-0.49,0.7,-0.14,-0.8479166666666668,0.20694420938287073,-0.5,-1.31,0.81,-0.8049999999999999,-0.4229166666666666,0.306260462702081,-0.09,-1.31,1.22,-0.3,7.602083333333334,40.03493821750835,62.27,-109.05,171.32,18.55,-36.14125,62.535915059129096,83.22,-191.83,275.05,-25.134999999999998,-15.919583333333335,48.03222753972104,106.62,-85.2,191.82,-21.79,1.0025000000000002,0.29557975455762836,1.75,0.54,1.21,0.9850000000000001,1.75,1.0025000000000002,0.29557975455762836,1.21,0.54,0.6086956521739131,191.83,66.22875,1.31,0.8566666666666668,-0.0,-0.08,-0.08,-0.72,-1.14,-0.41999999999999993,-0.27,-0.48,-0.20999999999999996,51.42,25.47,-25.950000000000003,83.22,21.22,-62.0,13.19,2.77,-10.42,0,normal
36,7.0,-0.27749999999999997,0.22811494596239976,0.06,-0.67,0.73,-0.255,-0.9119444444444446,0.19356533698609285,-0.5,-1.46,0.96,-0.915,0.10249999999999998,0.15929083912319447,0.44,-0.28,0.72,0.1,0.05583333333333308,25.313399317357597,54.72,-50.73,105.44999999999999,-1.815,2.0441666666666674,44.176005728708176,107.19,-89.09,196.28,-4.185,-0.5797222222222227,19.74138994760734,48.97,-37.7,86.67,-3.0999999999999996,0.9988888888888889,0.18516059095942755,1.49,0.56,0.9299999999999999,0.99,1.49,0.9988888888888889,0.18516059095942755,0.9299999999999999,0.56,0.6857142857142857,107.19,38.89916666666667,1.46,0.9119444444444446,0.04,-0.58,-0.62,-0.89,-0.92,-0.030000000000000027,0.3,0.44,0.14,54.72,45.5,-9.219999999999999,72.45,-63.24,-135.69,-17.82,-1.19,16.63,0,normal
26,5.0,-0.2553846153846154,0.1575621977310743,-0.0,-0.51,0.51,-0.25,-0.966153846153846,0.09217708709118218,-0.81,-1.17,0.3599999999999999,-0.96,-0.0007692307692307697,0.07646819348843424,0.19,-0.17,0.36,0.0,-5.352692307692307,14.631364818824608,33.16,-38.6,71.75999999999999,-8.35,-7.886153846153847,22.689781149570056,31.64,-56.44,88.08,-11.205,-0.9369230769230774,13.894654157403348,19.03,-30.07,49.1,0.98,1.0146153846153845,0.09407362092449804,1.23,0.86,0.37,0.99,1.23,1.0146153846153845,0.09407362092449804,0.37,0.86,0.32,56.44,23.435769230769235,1.17,0.966153846153846,-0.1,-0.0,0.1,-0.98,-0.89,0.08999999999999997,0.09,0.01,-0.08,2.86,-8.16,-11.02,0.6,-35.96,-36.56,1.59,11.47,9.88,0,normal
