rows,duration,AccelX_mean,AccelX_std,AccelX_max,AccelX_min,AccelX_range,AccelX_median,AccelY_mean,AccelY_std,AccelY_max,AccelY_min,AccelY_range,AccelY_median,AccelZ_mean,AccelZ_std,AccelZ_max,AccelZ_min,AccelZ_range,AccelZ_median,GyroX_mean,GyroX_std,GyroX_max,GyroX_min,GyroX_range,GyroX_median,GyroY_mean,GyroY_std,GyroY_max,GyroY_min,GyroY_range,GyroY_median,GyroZ_mean,GyroZ_std,GyroZ_max,GyroZ_min,GyroZ_range,GyroZ_median,Total_A_mean,Total_A_std,Total_A_max,Total_A_min,Total_A_range,Total_A_median,A_peak,A_mean,A_std,A_range,A_min,A_peak_index_ratio,gyro_abs_peak,gyro_abs_mean,accel_abs_peak,accel_abs_mean,AccelX_first,AccelX_last,AccelX_delta,AccelY_first,AccelY_last,AccelY_delta,AccelZ_first,AccelZ_last,AccelZ_delta,GyroX_first,GyroX_last,GyroX_delta,GyroY_first,GyroY_last,GyroY_delta,GyroZ_first,GyroZ_last,GyroZ_delta,source_file,label,label_name
20,1.9700000286102295,0.44300000000000006,0.5705131577430049,1.7,-0.81,2.51,0.175,-0.6725,0.4148160657701828,0.11,-1.83,1.9400000000000002,-0.69,0.2045,0.5576876601788759,2.0,-1.05,3.05,0.1,33.306,86.00893523961699,226.4,-152.76,379.15999999999997,19.405,-57.4865,67.78873088112569,18.76,-223.45,242.20999999999998,-21.05,-59.71750000000001,130.24182794345535,187.07,-452.7,639.77,-44.595,1.106,0.49880277718384425,2.71,0.56,2.15,0.99,2.71,1.106,0.49880277718384425,2.15,0.56,0.5263157894736842,452.7,115.37750000000001,2.0,0.9880000000000001,0.19,0.89,0.7,-0.94,-0.22,0.72,0.0,0.49,0.49,-4.31,39.5,43.81,-24.6,-89.02,-64.41999999999999,-16.41,16.56,32.97,fall_030.csv,1,fall
22,2.169999837875366,0.5313636363636364,0.5796903562169281,2.0,-0.08,2.08,0.415,-0.775,0.44699792265416943,0.03,-2.0,2.03,-0.8200000000000001,0.07272727272727272,0.36752948463752133,0.82,-1.19,2.01,0.055,56.83363636363637,110.94914212614776,498.63,-33.25,531.88,29.515,-6.0009090909090865,125.02132065444604,359.85,-217.92,577.77,-5.545,-28.230909090909098,87.54741076963688,269.5,-168.21,437.71000000000004,-47.025000000000006,1.1022727272727273,0.5725210066279691,2.89,0.26,2.63,0.975,2.89,1.1022727272727273,0.5725210066279691,2.63,0.26,0.5714285714285714,498.63,109.94272727272727,2.0,0.9345454545454548,-0.08,0.92,1.0,-0.99,-0.44,0.55,-0.06,0.29,0.35,3.11,22.18,19.07,-3.5,-106.87,-103.37,3.42,-64.2,-67.62,fall_031.csv,1,fall
25,2.4599997997283936,0.556,0.551029339811714,1.85,-0.03,1.8800000000000001,0.35,-0.6416,0.45662420727187325,0.61,-1.45,2.06,-0.73,0.1296,0.23491984448601472,0.69,-0.15,0.84,0.05,21.96,74.2508190190519,231.83,-124.64,356.47,15.01,-53.26319999999999,130.0649224656671,234.85,-440.75,675.6,-23.89,-64.1664,105.44790451055282,42.93,-502.2,545.13,-33.92,1.0719999999999998,0.3696958209122738,1.99,0.42,1.57,0.99,1.99,1.0719999999999998,0.3696958209122738,1.57,0.42,0.5833333333333334,502.2,107.514,1.85,0.9856,-0.03,0.98,1.01,-0.96,-0.29,0.6699999999999999,-0.08,0.19,0.27,-5.48,-4.96,0.5200000000000005,-21.05,-70.32,-49.269999999999996,-21.27,-36.09,-14.820000000000004,fall_032.csv,1,fall
25,2.4800000190734863,0.35080000000000006,0.53777256654959,2.0,-0.22,2.22,0.04,-0.6140000000000001,0.4764976390287784,0.42,-1.41,1.8299999999999998,-0.88,0.0708,0.24591529707062415,0.9,-0.4,1.3,-0.01,23.3032,124.69355298490777,490.82,-244.26,735.0799999999999,1.74,-56.5968,147.34770871762254,207.86,-400.95,608.81,-8.89,-40.6048,84.43515939859809,128.88,-329.79,458.67,-19.12,0.9780000000000001,0.3289503508636726,2.19,0.36,1.83,0.97,2.19,0.9780000000000001,0.3289503508636726,1.83,0.36,0.7083333333333334,490.82,113.7552,2.0,0.9244,0.03,0.97,0.94,-0.96,-0.39,0.57,0.02,-0.11,-0.13,-31.63,52.55,84.17999999999999,-8.89,-59.44,-50.55,20.59,6.46,-14.129999999999999,fall_033.csv,1,fall
25,2.4800000190734863,0.4368000000000001,0.4956201502494964,1.22,-0.31,1.53,0.16,-0.5068,0.7408200411255985,2.0,-1.66,3.66,-0.64,0.10120000000000001,0.3770424379297376,1.43,-0.62,2.05,-0.03,11.643599999999998,149.40590893267913,358.93,-435.36,794.29,13.8,13.6852,134.79965560415945,489.97,-197.6,687.57,7.69,-21.042800000000003,116.3134332138812,304.93,-385.62,690.55,-19.73,1.0924,0.4142893513797654,2.22,0.33,1.8900000000000001,1.0,2.22,1.0924,0.4142893513797654,1.8900000000000001,0.33,0.5833333333333334,489.97,131.76,2.0,0.9967999999999999,-0.07,0.8,0.8700000000000001,-0.98,-0.25,0.73,-0.13,0.3,0.43,-12.05,154.7,166.75,22.14,-197.6,-219.74,-33.97,27.91,61.879999999999995,fall_034.csv,1,fall
25,2.4800000190734863,0.4040000000000001,0.5258485206470269,1.75,-0.08,1.83,0.08,-0.6991999999999998,0.5759696172542437,0.5,-2.0,2.5,-0.83,0.03919999999999999,0.31592351395023865,1.26,-0.23,1.49,-0.09,27.093200000000003,73.94980210250735,173.08,-164.6,337.68,5.8,-53.61120000000001,154.31890728077792,117.19,-510.57,627.76,2.35,-69.93159999999999,125.89578314621978,159.94,-502.2,662.14,-34.87,1.0244000000000002,0.54305524580838,2.67,0.35,2.32,0.95,2.67,1.0244000000000002,0.54305524580838,2.32,0.35,0.625,510.57,118.03519999999999,2.0,0.9208,-0.08,0.91,0.99,-0.96,-0.22,0.74,-0.06,0.1,0.16,-2.34,-22.9,-20.56,-23.82,39.19,63.01,-3.02,-19.82,-16.8,fall_035.csv,1,fall
25,2.4700000286102295,0.306,0.5841589395589754,1.99,-0.77,2.76,0.08,-0.6851999999999998,0.4965390216287135,0.67,-2.0,2.67,-0.88,-0.037200000000000004,0.6277441092249825,1.98,-2.0,3.98,0.05,-7.478799999999999,64.86386361192699,179.3,-156.32,335.62,1.42,-79.1212,152.27198282240457,97.62,-510.57,608.19,-30.29,-55.474,81.30675448571293,57.75,-374.34,432.09,-38.5,1.088,0.5787558495024766,3.08,0.38,2.7,0.97,3.08,1.088,0.5787558495024766,2.7,0.38,0.7083333333333334,510.57,120.54479999999998,2.0,0.9872,-0.23,0.92,1.1500000000000001,-0.95,-0.33,0.6199999999999999,-0.09,-0.13,-0.04000000000000001,27.07,-18.92,-45.99,-30.29,79.18,109.47,-61.37,-17.25,44.12,fall_036.csv,1,fall
23,2.2799999713897705,0.5373913043478261,0.5760067659901255,2.0,-0.09,2.09,0.16,-0.7278260869565218,0.4556808743940627,0.34,-2.0,2.34,-0.85,-0.022173913043478252,0.5783515486570361,1.57,-2.0,3.5700000000000003,-0.03,29.26826086956521,90.07476322236555,201.94,-214.11,416.05,21.56,-15.885652173913039,154.01990697268167,236.15,-510.57,746.72,7.36,-49.02565217391305,73.66789912882908,220.34,-175.96,396.3,-50.28,1.147391304347826,0.5926076226867177,3.46,0.49,2.9699999999999998,0.98,3.46,1.147391304347826,0.5926076226867177,2.9699999999999998,0.49,0.5909090909090909,510.57,116.23565217391302,2.0,0.9969565217391304,-0.09,0.89,0.98,-0.99,-0.42,0.5700000000000001,-0.08,0.2,0.28,-1.95,-37.16,-35.209999999999994,31.22,41.22,10.0,-34.32,24.81,59.129999999999995,fall_037.csv,1,fall
23,2.2699999809265137,0.09565217391304348,0.3822401207113441,1.42,-0.78,2.2,0.03,-0.4147826086956522,0.5804063589434356,1.07,-1.11,2.18,-0.56,-0.7091304347826088,0.5330095772930971,-0.0,-1.84,1.84,-0.86,-54.73608695652175,119.32993329188884,184.93,-321.44,506.37,-49.16,-33.60608695652174,102.89612218769383,121.86,-375.08,496.94,-21.63,-28.25782608695652,45.921586521979535,48.43,-131.04,179.47,-15.82,1.1273913043478263,0.39328704982151685,2.46,0.62,1.8399999999999999,0.97,2.46,1.1273913043478263,0.39328704982151685,1.8399999999999999,0.62,0.5,375.08,132.89391304347825,1.84,1.0017391304347825,-0.04,0.49,0.53,-0.93,-0.43,0.5,-0.06,-0.98,-0.9199999999999999,-43.68,82.87,126.55000000000001,-22.23,-93.95,-71.72,4.93,-84.64,-89.57,fall_038.csv,1,fall
25,2.4799997806549072,0.16240000000000002,0.2440846847578384,0.78,-0.06,0.8400000000000001,0.06,-0.6048,0.548164513018978,0.93,-2.0,2.93,-0.72,-0.5788,0.5351115148577289,0.09,-2.0,2.09,-0.56,-28.397599999999997,114.93895054477107,217.88,-316.27,534.15,-43.13,-9.597999999999999,98.21728547799856,176.93,-291.68,468.61,-5.1,-18.400400000000005,108.39974175399743,112.3,-502.2,614.5,-1.86,1.0992,0.3771927005302904,2.2,0.68,1.52,0.98,2.2,1.0992,0.3771927005302904,1.52,0.68,0.5416666666666666,502.2,123.2412,2.0,1.0004,-0.04,0.1,0.14,-0.97,-0.72,0.25,0.09,-0.64,-0.73,-19.4,22.82,42.22,12.9,6.11,-6.79,-0.72,17.34,18.06,fall_039.csv,1,fall
25,2.4700000286102295,0.0248,0.27106456795383643,0.42,-0.84,1.26,0.03,-0.5424,0.48819634028397496,0.97,-1.01,1.98,-0.72,-0.5516000000000001,0.5426453722275718,0.14,-2.0,2.14,-0.64,-45.44519999999999,114.07724415646328,118.41,-374.6,493.01,-56.14,-21.4628,110.40017257383856,325.25,-304.55,629.8,-11.82,-27.084400000000006,89.18642862379154,176.64,-269.71,446.34999999999997,-11.66,1.0432000000000001,0.30990213508998826,2.38,0.69,1.69,1.0,2.38,1.0432000000000001,0.30990213508998826,1.69,0.69,0.5416666666666666,374.6,120.60640000000001,2.0,0.9452000000000002,-0.06,0.11,0.16999999999999998,-0.97,-0.63,0.33999999999999997,0.14,-0.78,-0.92,-56.14,-6.61,49.53,-11.82,13.22,25.04,0.63,3.54,2.91,fall_040.csv,1,fall
22,2.1600000858306885,0.08681818181818181,0.47983515387242615,2.0,-0.4,2.4,0.009999999999999998,-0.3418181818181818,0.43489064157540813,0.96,-0.96,1.92,-0.28,-0.7940909090909091,0.49372885455296395,0.03,-1.5,1.53,-0.995,-58.23727272727272,117.37753201008795,120.37,-333.92,454.29,-37.23,-13.129545454545456,46.35599375405955,138.21,-83.31,221.52,-25.94,14.297727272727274,137.570975411026,484.98,-311.79,796.77,-10.870000000000001,1.1104545454545454,0.4044217185153716,2.68,0.63,2.0500000000000003,1.0750000000000002,2.68,1.1104545454545454,0.4044217185153716,2.0500000000000003,0.63,0.42857142857142855,484.98,144.17863636363637,2.0,1.0322727272727272,-0.03,-0.12,-0.09,-0.95,-0.18,0.77,0.03,-1.08,-1.11,-94.58,-12.23,82.35,-16.6,-27.22,-10.619999999999997,-8.09,7.51,15.6,fall_041.csv,1,fall
24,2.379999876022339,0.16958333333333334,0.5062692114801706,1.82,-1.28,3.1,0.09,-0.41250000000000003,0.7210273467647456,1.36,-2.0,3.3600000000000003,-0.54,-0.55375,0.5187678755432454,0.05,-2.0,2.05,-0.31,-60.75791666666667,106.40475553197253,345.28,-208.41,553.6899999999999,-74.555,-35.5775,97.66392379415014,31.45,-450.72,482.17,-11.06,-15.726250000000002,93.6403076909539,173.59,-386.46,560.05,-7.565,1.1079166666666667,0.5415836614216132,3.02,0.39,2.63,0.995,3.02,1.1079166666666667,0.5415836614216132,2.63,0.39,0.6086956521739131,450.72,121.70291666666667,2.0,0.9929166666666668,0.06,0.11,0.05,-1.01,-0.01,1.0,0.03,-1.02,-1.05,-22.9,-69.15,-46.25000000000001,-16.21,-10.35,5.860000000000001,27.54,5.8,-21.74,fall_042.csv,1,fall
23,2.2699999809265137,0.08000000000000002,0.21332859843230328,0.64,-0.38,1.02,0.07,-0.417391304347826,0.6080237539566148,1.09,-1.44,2.5300000000000002,-0.48,-0.6634782608695652,0.506014810200544,-0.09,-2.0,1.91,-0.61,-58.081304347826105,82.58655125516104,110.81,-200.75,311.56,-56.12,-41.090869565217396,111.68902985574984,68.4,-510.57,578.97,-13.63,-36.453913043478266,101.28935880298268,42.23,-463.76,505.99,-7.1,1.067391304347826,0.3603813307557875,2.37,0.57,1.8000000000000003,1.02,2.37,1.067391304347826,0.3603813307557875,1.8000000000000003,0.57,0.5454545454545454,510.57,105.69565217391302,2.0,0.9895652173913042,-0.03,0.1,0.13,-1.02,-0.03,0.99,-0.09,-1.09,-1.0,-43.1,33.37,76.47,2.5,-18.43,-20.93,-7.1,3.53,10.629999999999999,fall_043.csv,1,fall
22,2.1600000858306885,-0.0036363636363636277,0.29575642253696105,0.37,-1.13,1.5,0.02,-0.39590909090909093,0.4972654660470036,0.74,-0.96,1.7,-0.39999999999999997,-0.5795454545454546,0.5917405904675852,0.24,-1.39,1.63,-0.955,-77.71954545454547,121.07953959818049,155.66,-432.87,588.53,-79.155,-7.2340909090909085,92.69945177107581,277.74,-103.74,381.48,-37.595,2.3609090909090913,40.81788052511755,108.88,-56.31,165.19,-5.88,1.040909090909091,0.255918682972487,1.9,0.59,1.31,1.01,1.9,1.040909090909091,0.255918682972487,1.31,0.59,0.5238095238095238,432.87,121.47545454545455,1.39,0.9718181818181818,-0.02,0.01,0.03,-0.93,-0.1,0.8300000000000001,0.24,-1.05,-1.29,-30.23,16.24,46.47,-33.15,-69.3,-36.15,-11.42,-10.87,0.5500000000000007,fall_044.csv,1,fall
22,2.180000066757202,-0.08272727272727272,0.4344145684896137,0.64,-1.45,2.09,-0.02,-0.4136363636363637,0.6953077116304793,1.41,-1.85,3.26,-0.435,-0.604090909090909,0.5339846537023423,-0.08,-2.0,1.92,-0.41,-66.02272727272727,122.46512709384886,94.05,-460.63,554.68,-37.945,-19.23409090909091,141.5186561034434,368.43,-491.31,859.74,-13.305,-19.679090909090913,98.6103457292818,230.5,-315.21,545.71,-7.855,1.1018181818181818,0.5000917664706898,2.64,0.59,2.0500000000000003,0.98,2.64,1.1018181818181818,0.5000917664706898,2.0500000000000003,0.59,0.5714285714285714,491.31,123.03681818181818,2.0,0.9959090909090907,-0.03,-0.32,-0.29000000000000004,-1.0,-0.3,0.7,-0.08,-0.81,-0.7300000000000001,-24.4,23.21,47.61,2.37,12.52,10.149999999999999,6.21,-24.61,-30.82,fall_045.csv,1,fall
21,1.9499998092651367,0.25000000000000006,0.2693696345173301,0.89,-0.05,0.9400000000000001,0.12,-0.37666666666666665,0.6706290579249704,0.92,-1.44,2.36,-0.6,-0.6361904761904762,0.5971053189385955,0.02,-1.78,1.8,-0.34,-92.89285714285715,79.1120600883871,36.76,-256.76,293.52,-73.13,10.929047619047617,87.93539963545751,318.29,-71.07,389.36,-19.28,20.138571428571428,38.920093304836044,115.34,-37.77,153.11,9.77,1.1266666666666665,0.4294919479260738,2.23,0.5,1.73,0.99,2.23,1.1266666666666665,0.4294919479260738,1.73,0.5,0.55,318.29,112.92761904761905,1.78,1.015238095238095,0.12,0.29,0.16999999999999998,-1.01,0.16,1.17,0.02,-1.18,-1.2,-54.99,-13.44,41.550000000000004,-1.12,0.72,1.84,26.88,25.4,-1.4800000000000004,fall_046.csv,1,fall
22,2.1500000953674316,-0.08500000000000002,0.5106275317591837,1.03,-2.0,3.0300000000000002,-0.095,-0.5086363636363637,0.594236568688851,0.9,-1.21,2.11,-0.755,-0.5627272727272727,0.7015098127011604,0.15,-2.0,2.15,-0.135,-83.42863636363636,120.50345603798908,113.5,-501.91,615.4100000000001,-49.83,13.205000000000002,112.61371284807447,489.97,-115.63,605.6,-9.655,14.458636363636366,71.94113766495592,269.31,-56.08,325.39,0.22999999999999998,1.1572727272727272,0.5634517921507768,2.96,0.57,2.39,0.975,2.96,1.1572727272727272,0.5634517921507768,2.39,0.57,0.6666666666666666,501.91,114.63000000000001,2.0,1.0527272727272727,0.01,-0.08,-0.09,-0.95,-0.26,0.69,0.15,-1.0,-1.15,-48.29,-15.54,32.75,-6.96,43.85,50.81,-13.53,4.87,18.4,fall_047.csv,1,fall
25,2.4600000381469727,0.12239999999999998,0.23197126258799097,0.95,-0.12,1.0699999999999998,0.04,-0.5084,0.4579818045876204,0.14,-1.84,1.98,-0.43,-0.6772,0.5904060749461623,0.13,-1.95,2.08,-0.95,-63.5896,98.24575815609886,67.69,-334.95,402.64,-50.32,-3.0944000000000007,81.57715377073004,238.26,-140.12,378.38,-26.95,6.7048000000000005,68.02055780669058,266.11,-64.35,330.46000000000004,-6.2,1.0936000000000001,0.35717502712255794,2.17,0.53,1.64,1.04,2.17,1.0936000000000001,0.35717502712255794,1.64,0.53,0.5,334.95,109.2616,1.95,1.0412000000000001,0.0,0.13,0.13,-0.92,-0.18,0.74,0.08,-1.08,-1.1600000000000001,-45.57,24.79,70.36,8.47,-66.29,-74.76,-19.62,-48.76,-29.139999999999997,fall_048.csv,1,fall
20,1.9699997901916504,0.217,0.27526255409010963,0.82,-0.06,0.8799999999999999,0.07,-0.4640000000000001,0.526431881933256,0.55,-1.31,1.86,-0.43500000000000005,-0.693,0.6147836589959277,-0.08,-1.88,1.7999999999999998,-0.5650000000000001,-91.59500000000003,106.06909379218214,56.32,-391.39,447.71,-75.84,41.98199999999999,135.97980359326584,440.08,-77.91,517.99,-9.575,20.2485,93.53619633033709,361.59,-92.79,454.38,-8.024999999999999,1.1215000000000002,0.43680990686663934,2.17,0.47,1.7,1.0,2.17,1.1215000000000002,0.43680990686663934,1.7,0.47,0.5263157894736842,440.08,139.68200000000002,1.88,1.027,0.03,0.06,0.03,-0.91,-0.23,0.68,-0.15,-0.82,-0.6699999999999999,-36.11,-83.63,-47.519999999999996,-42.55,38.69,81.24,-1.18,47.5,48.68,fall_049.csv,1,fall
25,2.490000009536743,-0.48080000000000006,0.577919544573464,0.07,-2.0,2.07,-0.24,-0.6312,0.5080872628463211,0.48,-2.0,2.48,-0.84,-0.05760000000000001,0.4600659373031943,0.5,-0.97,1.47,0.22,-55.16120000000001,145.9845590385047,109.21,-501.91,611.12,-11.01,47.17240000000001,146.9874596771212,489.97,-92.96,582.9300000000001,-1.77,51.4068,69.88214118070509,272.27,-39.53,311.79999999999995,32.26,1.0808,0.49893987613739593,2.85,0.41,2.44,0.97,2.85,1.0808,0.49893987613739593,2.44,0.41,0.625,501.91,113.3928,2.0,0.9303999999999999,0.04,-0.81,-0.8500000000000001,-0.95,-0.13,0.82,0.24,-0.65,-0.89,-2.61,-101.74,-99.13,0.78,0.95,0.16999999999999993,27.95,32.26,4.309999999999999,fall_050.csv,1,fall
25,2.4800000190734863,-0.37799999999999995,0.5109712973021739,0.14,-2.0,2.14,-0.18,-0.7764,0.49254339910306383,0.1,-2.0,2.1,-0.92,-0.1328,0.5442542298105423,1.18,-1.5,2.6799999999999997,0.08,-36.8504,108.34500409494355,175.89,-357.07,532.96,-10.84,56.7748,154.604309748036,489.97,-123.18,613.1500000000001,5.79,44.97599999999999,127.12945262605356,391.1,-258.63,649.73,28.99,1.1260000000000003,0.5254125363305803,2.5,0.44,2.06,0.98,2.5,1.1260000000000003,0.5254125363305803,2.06,0.44,0.6666666666666666,489.97,105.1732,2.0,1.0164,0.0,-0.87,-0.87,-0.96,-0.23,0.73,0.14,-0.63,-0.77,-6.2,-58.5,-52.3,-15.77,-38.44,-22.669999999999998,11.24,-25.28,-36.52,fall_051.csv,1,fall
25,2.4700000286102295,-0.0436,0.16484538210092511,0.31,-0.25,0.56,-0.1,-0.4596,0.322690253958808,0.26,-0.8,1.06,-0.62,0.7492,0.21307119311003386,1.2,0.4,0.7999999999999999,0.67,24.551199999999994,98.36630183147072,302.78,-123.76,426.53999999999996,-3.18,-21.584400000000002,71.8345758252946,203.27,-134.6,337.87,-20.99,-6.3804,65.10568712229883,127.5,-143.96,271.46000000000004,-12.57,0.9644000000000001,0.11881638495314242,1.23,0.79,0.43999999999999995,0.94,1.23,0.9644000000000001,0.11881638495314242,0.43999999999999995,0.79,0.7916666666666666,302.78,101.6172,1.2,0.792,-0.15,0.2,0.35,-0.69,0.15,0.84,0.62,1.02,0.4,-57.24,-123.76,-66.52000000000001,-52.72,203.27,255.99,20.3,50.98,30.679999999999996,fall_055.csv,1,fall
25,2.4800000190734863,-0.0872,0.3559204030866078,0.77,-0.96,1.73,-0.09,0.1276,0.20747047982785405,0.57,-0.32,0.8899999999999999,0.09,0.9148,0.21641241492422134,1.29,0.45,0.8400000000000001,0.95,-15.558800000000002,108.13273199021037,192.95,-306.66,499.61,-14.18,-2.4616,125.87809333107435,338.44,-241.88,580.3199999999999,2.08,61.431999999999995,85.86274099786628,308.72,-77.01,385.73,48.99,0.9987999999999999,0.2674154071851508,1.61,0.49,1.12,0.97,1.61,0.9987999999999999,0.2674154071851508,1.12,0.49,0.9166666666666666,338.44,131.7092,1.29,0.9148,-0.45,-0.14,0.31,0.09,0.03,-0.06,1.08,1.06,-0.020000000000000018,30.0,-34.11,-64.11,-69.94,1.22,71.16,43.27,34.08,-9.190000000000005,fall_057.csv,1,fall
23,2.2799999713897705,-0.3247826086956522,0.33876607060460673,0.18,-0.97,1.15,-0.19,-0.5873913043478262,0.5515615632934974,0.75,-1.56,2.31,-0.62,-0.07260869565217391,0.5480313311490034,1.26,-1.26,2.52,0.06,60.81086956521739,92.4431692699035,334.96,-52.79,387.75,45.71,34.95782608695651,128.40285036331136,460.14,-123.5,583.64,7.45,58.74260869565218,148.33335624431734,498.34,-184.03,682.37,39.68,0.9930434782608696,0.40933909906545135,2.01,0.0,2.01,0.96,2.01,0.9930434782608696,0.40933909906545135,2.01,0.0,0.5909090909090909,498.34,133.75739130434783,1.56,0.851304347826087,-0.0,-0.71,-0.71,-0.0,-0.52,-0.52,-0.0,-0.21,-0.21,-1.65,45.71,47.36,-10.31,-81.18,-70.87,-1.94,46.43,48.37,fall_061.csv,1,fall
25,2.5299999713897705,0.26880000000000004,0.4104603107081934,2.0,-0.05,2.05,0.19,-0.38839999999999997,0.2726517925853414,0.2,-0.85,1.05,-0.45,0.7056,0.31808122652345683,1.41,-0.12,1.5299999999999998,0.73,-15.6868,114.09513635266549,92.35,-501.91,594.26,-1.65,-43.037600000000005,142.19979902939386,271.95,-510.57,782.52,-10.31,25.0256,102.16256755289581,498.34,-80.38,578.72,6.87,0.9432,0.4095599264251,2.51,0.0,2.51,0.89,2.51,0.9432,0.4095599264251,2.51,0.0,0.625,510.57,95.47039999999998,2.0,0.794,0.13,0.23,0.1,-0.64,-0.1,0.54,0.71,0.85,0.14,-4.84,9.13,13.97,-25.79,-12.96,12.829999999999998,5.51,12.12,6.609999999999999,fall_062.csv,1,fall
16,1.510000228881836,-0.06562500000000002,0.32374823036839395,0.47,-1.09,1.56,-0.02,-0.036875000000000005,0.6661503208735998,1.11,-0.87,1.98,0.019999999999999997,0.619375,0.6599946338165688,2.0,-1.18,3.1799999999999997,0.625,75.97875,161.41834822906597,498.63,-109.37,608.0,27.634999999999998,6.110625,109.89492863450675,278.87,-261.74,540.61,-17.165,9.798749999999998,73.35426648577891,230.3,-124.98,355.28000000000003,0.48999999999999994,1.054375,0.46258647840160655,2.4,0.2,2.1999999999999997,0.98,2.4,1.054375,0.46258647840160655,2.1999999999999997,0.2,0.4,498.63,138.55,2.0,0.91625,-0.01,-0.19,-0.18,-0.87,0.48,1.35,0.32,1.08,0.76,23.73,31.54,7.809999999999999,-17.57,-37.1,-19.53,12.47,-30.99,-43.46,fall_063.csv,1,fall
18,1.7599999904632568,-0.019444444444444462,0.5868607633464309,2.0,-0.53,2.5300000000000002,-0.12,0.09166666666666665,0.781275352529816,2.0,-0.87,2.87,0.185,0.6511111111111112,0.412850761939453,2.0,0.01,1.99,0.655,45.61222222222222,123.6203056114857,221.24,-270.69,491.93,43.975,23.31111111111111,105.9727186251747,418.4,-51.44,469.84,-9.305,-29.121666666666677,85.81429993613776,84.12,-268.54,352.66,-10.525,1.086666666666667,0.5768678103241983,2.83,0.5,2.33,0.92,2.83,1.086666666666667,0.5768678103241983,2.33,0.5,0.47058823529411764,418.4,128.4361111111111,2.0,0.9183333333333334,0.06,-0.34,-0.4,-0.87,0.15,1.02,0.35,0.83,0.48,48.53,-38.09,-86.62,-34.92,-39.15,-4.229999999999997,6.79,-15.6,-22.39,fall_064.csv,1,fall
25,3.240000009536743,0.0684,0.46449506635341853,0.66,-2.0,2.66,0.11,-0.3892,0.36042706150713305,0.04,-2.0,2.04,-0.32,0.8136,0.3558192425000836,2.0,-0.29,2.29,0.83,-1.253600000000001,153.63319015000198,498.63,-501.91,1000.54,12.99,8.420399999999999,105.88097454531984,425.62,-83.22,508.84000000000003,-18.2,-49.6588,133.98731952813046,73.98,-502.2,576.18,-9.37,1.0255999999999998,0.4781568780222658,2.93,0.56,2.37,0.92,2.93,1.0255999999999998,0.4781568780222658,2.37,0.56,0.6666666666666666,502.2,88.39280000000001,2.0,0.9135999999999999,0.12,0.25,0.13,-0.39,-0.34,0.04999999999999999,0.86,0.83,-0.030000000000000027,21.3,-8.24,-29.54,-27.85,-17.89,9.96,-29.91,1.75,31.66,fall_065.csv,1,fall
25,2.4700000286102295,0.1944,0.25575183283800723,0.76,-0.34,1.1,0.26,-0.2708,0.14946906034360422,0.13,-0.46,0.5900000000000001,-0.32,0.8535999999999998,0.27681040442873533,2.0,0.51,1.49,0.83,0.5503999999999984,76.86587737091148,191.37,-145.1,336.47,-13.8,-30.773600000000002,69.8786360341986,99.37,-280.18,379.55,-18.15,33.4876,73.74464247658943,253.83,-77.88,331.71000000000004,4.81,0.9596000000000001,0.2886243232993367,2.18,0.57,1.6100000000000003,0.94,2.18,0.9596000000000001,0.2886243232993367,1.6100000000000003,0.57,0.7083333333333334,280.18,81.5632,2.0,0.8535999999999998,0.27,-0.15,-0.42000000000000004,-0.35,-0.13,0.21999999999999997,0.83,0.79,-0.039999999999999925,-13.88,128.17,142.04999999999998,-18.15,-30.86,-12.71,4.27,18.7,14.43,fall_066.csv,1,fall
25,2.4200000762939453,0.3796000000000001,0.4946166866035422,2.0,-0.83,2.83,0.37,-0.1464,0.45926462959823067,1.01,-0.92,1.9300000000000002,-0.15,0.6704000000000001,0.3184268623509434,1.14,-0.13,1.27,0.79,-13.3016,159.6190529218447,498.63,-501.91,1000.54,-16.47,14.738399999999999,129.32014033913407,489.97,-122.96,612.9300000000001,-17.8,19.244,93.47715884107731,375.39,-194.29,569.68,12.76,1.0228,0.3272934463138546,2.24,0.53,1.7100000000000002,0.95,2.24,1.0228,0.3272934463138546,1.7100000000000002,0.53,0.5833333333333334,501.91,109.44319999999999,2.0,0.8752000000000001,0.34,0.48,0.13999999999999996,-0.1,-0.29,-0.18999999999999997,0.85,0.78,-0.06999999999999995,-22.17,-27.92,-5.75,-0.37,-27.77,-27.4,28.88,8.23,-20.65,fall_067.csv,1,fall
25,2.4800000190734863,0.35,0.15821925715074425,0.76,-0.02,0.78,0.36,-0.18600000000000003,0.27862758896658696,0.85,-0.52,1.37,-0.27,0.8044,0.130673894357927,1.24,0.6,0.64,0.8,-31.266399999999997,105.34172590036043,154.56,-341.66,496.22,-4.66,15.920399999999999,103.11573435061531,230.0,-233.8,463.8,-1.8,-53.19839999999999,82.45608809542205,76.98,-215.37,292.35,-9.77,0.9416,0.18006202635018112,1.68,0.74,0.94,0.92,1.68,0.9416,0.18006202635018112,0.94,0.74,0.6666666666666666,341.66,98.87200000000001,1.24,0.8044,0.41,0.24,-0.16999999999999998,-0.29,-0.52,-0.23000000000000004,0.8,0.7,-0.10000000000000009,-84.46,-4.66,79.8,-41.68,-5.48,36.2,76.98,-75.82,-152.8,fall_068.csv,1,fall
