1780823039.7730227,0.1387,-0.7903,-0.301,8.8321,-8.1832,-18.0382,0.857
1780823039.973344,0.2095,-0.5425,-0.2759,4.9466,18.0992,-39.8779,0.6436
1780823040.173097,0.4309,-0.8171,-0.3025,45.145,25.2061,-33.5344,0.9721
1780823040.3740368,1.7651,-1.428,-1.0039,-63.6947,86.7023,-125.6107,2.4825
1780823040.5737422,0.7285,-0.593,-0.5383,24.3435,60.2901,-68.1374,1.0827
1780823040.7735553,0.4204,0.5195,0.8086,-9.6794,163.5114,-25.4733,1.049
1780823040.9740388,0.5159,-0.689,0.7957,-10.2061,-8.7557,55.6336,1.1721
1780823041.173151,-0.2786,-0.2031,0.9641,57.1985,-25.2977,3.4504,1.0239
1780823041.3739443,0.4932,-0.3442,0.7185,-11.5115,-1.626,24.3817,0.937
1780823041.573563,0.2383,-0.1199,0.8376,14.7176,5.7099,0.5496,0.8791
1780823041.7736402,0.1621,-0.3447,0.8455,7.3206,8.3206,10.8855,0.9273
1780823041.9761915,0.2234,-0.3618,0.8416,-0.8015,-1.458,-4.3053,0.9429
1780823042.1735744,0.2256,-0.2922,0.8662,-7.3588,-21.3664,-3.3206,0.9416
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1780823049.5376449,0.1001,-0.9614,-0.2578,-0.6031,7.626,6.6107,1.0004
1780823049.7361808,0.0681,-0.9255,-0.3057,-4.5725,-2.5725,2.626,0.9771
1780823049.9367006,0.136,-0.8784,-0.3474,-9.9389,-7.1679,6.1527,0.9544
1780823050.1368852,0.0896,-0.7881,-0.3123,-16.5649,-9.8473,10.1985,0.8524
1780823050.3368857,0.0435,-0.748,-0.2825,-7.9618,-50.3206,24.0382,0.8008
1780823050.5367937,-0.0234,-0.6323,-0.3118,41.1069,-61.0229,23.5344,0.7054
1780823050.7369974,-0.155,-0.575,-0.2622,37.2214,-118.9237,62.8931,0.6507
1780823050.936473,-0.9873,-1.2678,-0.5583,17.626,-250.1374,140.9924,1.7011
1780823051.1371927,-0.9683,0.864,0.7393,147.3359,-79.1679,58.9618,1.4935
1780823051.3368742,-0.4258,-0.0627,0.5037,84.0,-28.5878,1.2672,0.6625
1780823051.5357497,-0.429,-0.3381,0.6631,13.4122,26.3206,-2.7099,0.8591
1780823051.7367961,-0.55,-0.1089,0.8564,41.7863,-2.9924,-31.9618,1.0237
1780823051.9352512,-0.8123,-0.2544,0.6699,5.9008,-17.6107,11.8015,1.0832
1780823052.1363792,-0.4285,-0.1582,0.7212,-10.9389,-28.1374,-12.8779,0.8537
1780823052.3363655,-0.4927,-0.2,0.7441,-11.8931,-5.8015,-8.7099,0.9146
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1780823062.0849168,0.062,-0.9407,-0.2585,-0.4046,-2.855,-0.1679,0.9775
1780823062.2853913,0.0996,-0.9495,-0.3452,-2.0076,-11.8779,3.1679,1.0152
1780823062.4832876,0.1021,-0.9778,-0.2922,-6.9695,0.0076,-0.0153,1.0256
1780823062.6838677,0.1223,-0.9392,-0.3401,-2.8931,-4.3282,-0.1603,1.0063
1780823062.8830874,0.1372,-0.8552,-0.3367,-5.3588,-23.145,-7.5191,0.9293
1780823063.083658,0.105,-0.7397,-0.3296,-13.3053,-30.7786,-6.6489,0.8166
1780823063.2834864,0.2539,-0.6816,-0.3401,1.229,-60.6336,-13.8015,0.803
1780823063.483762,-0.156,-0.7097,-0.2634,45.8931,-70.1908,53.0382,0.7729
1780823063.6839128,-0.8704,-2.0,0.7268,104.6947,5.1374,250.1298,2.2991
1780823063.883391,-0.0425,0.2993,0.373,25.8015,-20.9084,124.6947,0.4802
1780823064.083977,0.0825,-0.4609,0.7458,-41.9924,-11.626,-22.1145,0.8807
